WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000087781,urn:lsid:ipni.org:names:77375712-1,Ampelocissus antsirananensis,Rabarij. & L.M.Lu,Molec. Phylogen. Evol. 211-108388: 12. 2025 [18 Jun 2025] [epublished],,,
wfo-1000087782,urn:lsid:ipni.org:names:77375713-1,Ampelocissus pseudolatifolia,Rabarij. & L.M.Lu,Molec. Phylogen. Evol. 211-108388: 14. 2025 [18 Jun 2025] [epublished],,,
wfo-1200116626,urn:lsid:ipni.org:names:77375714-1,Ampelocissus sphaerophylla subsp. multifoliolata,Rabarij. & L.M.Lu,Molec. Phylogen. Evol. 211-108388: 14. 2025 [18 Jun 2025] [epublished],,,
