WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-0000671431,urn:lsid:ipni.org:names:77375032-1,Erica aspera,Andrews,Col. Engr. Heaths 3: t. 148. [1809 publ. 1805-1809] ,,,
wfo-1200116680,urn:lsid:ipni.org:names:77375033-1,Erica blanda,Andrews,Col. Engr. Heaths 3: t. 152. [1809 publ. 1805-1809] ,nom. illeg. later homonym,,
wfo-0000671941,urn:lsid:ipni.org:names:77375034-1,Erica elegans,Andrews,Col. Engr. Heaths 3: t. 165. [1809 publ. 1805-1809] ,,,
wfo-0000671979,urn:lsid:ipni.org:names:77375035-1,Erica erubescens,Andrews,Col. Engr. Heaths 3: t. 167. [1809 publ. 1805-1809] ,,,
wfo-1200116681,urn:lsid:ipni.org:names:77375038-1,Erica globosa,Andrews,Col. Engr. Heaths 3: t. 170. [1809 publ. 1805-1809] ,nom. illeg. later homonym,,
wfo-1000054992,urn:lsid:ipni.org:names:77375041-1,Erica hibbertia,Andrews,Col. Engr. Heaths 3: t. 172. 1805 [1809 publ. 1805-1809] ,,,
wfo-0000672394,urn:lsid:ipni.org:names:77375046-1,Erica lachnaea,Andrews,Col. Engr. Heaths 3: t. 177. [1809 publ. 1805-1809] ,,,
wfo-1200116682,urn:lsid:ipni.org:names:77375047-1,Erica lanata,Andrews,Col. Engr. Heaths 3: t. 179. [1809 publ. 1805-1809] ,nom. illeg. later homonym,,
wfo-0000672419,urn:lsid:ipni.org:names:77375048-1,Erica lanuginosa,Andrews,Col. Engr. Heaths 3: t. 180. [1809 publ. 1805-1809] ,,,
wfo-1200116683,urn:lsid:ipni.org:names:77375049-1,Erica laxa,Andrews,Col. Engr. Heaths 3: t. 181. [1809 publ. 1805-1809] ,nom. illeg. later homonym,,
wfo-0000672710,urn:lsid:ipni.org:names:77375050-1,Erica nitida,Andrews,Col. Engr. Heaths 3: t. 188. [1809 publ. 1805-1809] ,,,
wfo-0000673309,urn:lsid:ipni.org:names:77375051-1,Erica squamosa,Andrews,Col. Engr. Heaths 3: t. 207. [1809 publ. 1805-1809] ,,,
wfo-0000673380,urn:lsid:ipni.org:names:77375052-1,Erica tenuiflora,Andrews,Col. Engr. Heaths 3: t. 210. [1809 publ. 1805-1809] ,,,
wfo-0000673089,urn:lsid:ipni.org:names:77375053-1,Erica reflexa,Andrews,Col. Engr. Heaths 4: t. 263. [1805 publ. 1810-1830] ,,,
wfo-0000673225,urn:lsid:ipni.org:names:77375054-1,Erica serpyllifolia,Andrews,Col. Engr. Heaths 4: t. 272. [1805 publ. 1810-1830] ,,,
wfo-1000087610,urn:lsid:ipni.org:names:77375067-1,Agapetes lichengii,Y.H.Tong & B.M.Wang,PhytoKeys 269: 184. 2026 [15 Jan 2026] [epublished],,,
wfo-1200067532,urn:lsid:ipni.org:names:77375071-1,Erica barbata [infrasp.unranked] minor,Andrews,"Col. Engr. Heaths 2: t. 78. [1805 publ. 1802-1805] , as 'Erica barbata, minor'",nom. inval.    Contrary to Art. 3 Note 1 (ICN 2025). Specific name not validly published.,,
wfo-1200116686,urn:lsid:ipni.org:names:77375072-1,Erica barbata,Andrews ex Benth.,"Prodr. [A. P. de Candolle] 7(2): 671. 1839 [late Dec 1839] , n. 281",nom. superfl.,,
wfo-1200116687,urn:lsid:ipni.org:names:77375073-1,Erica barbata,Andrews ex G.Don,Gen. Hist. 3: 796. 1834 ,,,
wfo-1200116688,urn:lsid:ipni.org:names:77375074-1,Erica barbata var. minor,Andrews ex G.Don,Gen. Hist. 3: 796. 1834 ,,,
wfo-1200116599,urn:lsid:ipni.org:names:77375432-1,Hypopitys monotropa f. glaberrima,(H.Hara) Y.Ueno,J. Jap. Bot. 100(6): 587. 2025 [20 Dec 2025] ,,Ericaceae Monotropa hypopithys L. var. glaberrima H.Hara,(H.Hara)
wfo-1200116600,urn:lsid:ipni.org:names:77375434-1,Lyonia ovalifolia f. xanthoclada,(Sugaya) Y.Ueno,J. Jap. Bot. 100(6): 587. 2025 [20 Dec 2025] ,,Ericaceae Lyonia elliptica (Small) Alain f. xanthoclada Sugaya,(Sugaya)
wfo-1000087901,urn:lsid:ipni.org:names:77375892-1,Arctous × victorinii,(Roll.-Germ.) Z.H.Feng,Plant 14(1): 6. 2026 [27 Jan 2026] [epublished],,Ericaceae Arctostaphylos × victorinii Roll.-Germ.,(Roll.-Germ.)
wfo-1000087902,urn:lsid:ipni.org:names:77375893-1,Gaultheria × rupicoloides,(C.K.Schneid.) Z.H.Feng,Plant 14(1): 6. 2026 [27 Jan 2026] [epublished],,Ericaceae Pernettya rupicoloides C.K.Schneid.,(C.K.Schneid.)
