WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200117775,urn:lsid:ipni.org:names:77377424-1,Agarista coriifolia,(Thunb. & Billb.) Hook.f.,Bot. Jahrb. Syst. 11(2): 236. 1890 ,,Ericaceae Andromeda coriifolia Thunb. & Billb.,(Thunb. & Billb.)
wfo-1000089174,urn:lsid:ipni.org:names:77378049-1,Ceratostema gmoscoso,"A.Doucette, J.P.Martinez, H.Medina & J.Portilla",Andreettana 2(1): 29. 2026 [15 Jan 2026] ,,,
wfo-1000089250,urn:lsid:ipni.org:names:77371852-1,Monotropa callistoma,"Ze Wei, Li J.Liu & Bing Liu",PhytoKeys 271: 154. 2026 [27 Feb 2026] ,,,
