WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000083827,urn:lsid:ipni.org:names:77367888-1,Dioscorea flexuosa,(Poir.) C.A.Zanotti & Zuloaga,"Darwiniana n.s., 13(1): 191. 2025 [3 Jul 2025] [epublished]",,Dioscoreaceae Rajania flexuosa Poir.,(Poir.)
