WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000081420,urn:lsid:ipni.org:names:77372519-1,Cedrela brevicarpa,W.Palacios,Bot. J. Linn. Soc. 209(3): 230. 2025 [19 May 2025] [epublished],,,
wfo-1000081421,urn:lsid:ipni.org:names:77372518-1,Cedrela pubescens,W.Palacios,Bot. J. Linn. Soc. 209(3): 226. 2025 [19 May 2025] [epublished],,,
