WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000086857,urn:lsid:ipni.org:names:77373455-1,Fumaria gebleri,(Ledeb.) Desf.,"Tabl. École Bot., ed. 3 (Cat. Pl. Horti Paris.) 455. 1832 ",,Papaveraceae Corydalis gebleri Ledeb.,(Ledeb.)
wfo-1000086858,urn:lsid:ipni.org:names:77373456-1,Fumaria stricta,(Steph. ex DC.) Desf.,"Tabl. École Bot., ed. 3 (Cat. Pl. Horti Paris.) 455. 1832 ",,Papaveraceae Corydalis stricta Steph. ex DC.,(Steph. ex DC.)
