WFOID,IPNID,scientificName,authors_t,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200110415,urn:lsid:ipni.org:names:77355601-1,Fumaria speciosa,C.Busch,Allg. Deutsche Gart.-Zeitung 3: 255. 1825 ,nom. illeg. nom. superfl.,,
