WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089451,urn:lsid:ipni.org:names:77378632-1,Omphalodes turcica,Hamzaoğlu,Anatol. J. Bot. 10: 80. 2026 [27 Feb 2026] ,Boraginaceae,,,
wfo-1000089452,urn:lsid:ipni.org:names:77378633-1,Omphalodes pisidica,(R.R.Mill) Hamzaoğlu,Anatol. J. Bot. 10: 82. 2026 [27 Feb 2026] ,Boraginaceae,,Boraginaceae Omphalodes luciliae Boiss. subsp. pisidica R.R.Mill,(R.R.Mill)
