WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089065,urn:lsid:ipni.org:names:77377787-1,Justicia aprica,A.R.Bean,Austral. J. Taxon. 113: 2. 2026 [21 Jan 2026] ,,,
wfo-1000089066,urn:lsid:ipni.org:names:77377788-1,Justicia densipila,A.R.Bean,Austral. J. Taxon. 113: 4. 2026 [21 Jan 2026] ,,,
wfo-1000089187,urn:lsid:ipni.org:names:77378069-1,Justicia balakrishnaniana,"Parthiban, Rasingam & D.S.Deepika",Ann. Bot. Fenn. 63(1): 6. 2026 [30 Jan 2026] ,,,
wfo-1000089189,urn:lsid:ipni.org:names:77378073-1,Dicliptera pakhalica,"Rasingam, Harikr., Parthiban & V.C.S.Rao",Brittonia [early view]: [5 of 6]. 2026 [29 Jan 2026] ,,,
