WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089952,urn:lsid:ipni.org:names:77378702-1,Dammara alba,Rumph. ex Bory,Dict. Class. Hist. Nat. [Bory] 5: 321. 1824 [15 May 1824] ,Araucariaceae,,,
wfo-1000089953,urn:lsid:ipni.org:names:77378703-1,Agathis alba,(Rumph. ex Bory) Oken,Lehrb. Naturgesch. 2(2.1): 603. 1825 [Jan-Sep 1825] ,Araucariaceae,nom. superfl.,Araucariaceae Dammara alba Rumph. ex Bory,(Rumph. ex Bory)
