WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000080913,urn:lsid:ipni.org:names:77360348-1,Begonia aristata,"F.A.Blasco, Alejandro & Rubite",Phytotaxa 697(3): 283. 2025 [17 Apr 2025] [epublished],,,
wfo-1200112582,urn:lsid:ipni.org:names:77360576-1,Begonia rex,Putz. ex K.Koch,Berliner Allg. Gartenzeitung 25(31): 242. 1857 [1 Aug 1857] ,,,
wfo-1000080933,urn:lsid:ipni.org:names:77360597-1,Begonia quangnamensis,"C.H.Nguyen, V.H.Bui & C.W.Lin",Phytotaxa 698(2): 83. 2025 [24 Apr 2025] [epublished],,,
wfo-1000080934,urn:lsid:ipni.org:names:77360598-1,Begonia zonata,C.W.Lin & C.H.Nguyen,Phytotaxa 698(2): 86. 2025 [24 Apr 2025] [epublished],,,
wfo-1000080935,urn:lsid:ipni.org:names:77360599-1,Begonia thuanchauensis,"C.H.Nguyen, V.H.Bui & C.W.Lin",Phytotaxa 698(2): 89. 2025 [24 Apr 2025] [epublished],,,
wfo-1000080936,urn:lsid:ipni.org:names:77360600-1,Begonia lii,C.W.Lin & C.H.Nguyen,Phytotaxa 698(2): 92. 2025 [24 Apr 2025] [epublished],,,
wfo-1000080937,urn:lsid:ipni.org:names:77360601-1,Begonia ducii,"C.H.Nguyen, T.A.Le & C.W.Lin",Phytotaxa 698(2): 95. 2025 [24 Apr 2025] [epublished],,,
wfo-1000080992,urn:lsid:ipni.org:names:77360930-1,Begonia corazoniae,Naive,Nordic J. Bot. 2025(3)-e04641: 3. 2024 [10 Dec 2024] [epublished],,,
