WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000085407,urn:lsid:ipni.org:names:77370725-1,Begonia watsonii,"Sherpa, Lepcha, Chhetri & Gogoi",Feddes Repert. [136]: [2 of 7]. 2025 [10 Oct 2025] [epublished],,,
wfo-1000085467,urn:lsid:ipni.org:names:77370829-1,Begonia iarae,M.D.Miranda,Phytotaxa 722(2): 200. 2025 [14 Oct 2025] [epublished],,,
wfo-1000081809,urn:lsid:ipni.org:names:77370975-1,Begonia blaan,Naive,Nordic J. Bot. 2025(9)-e04838: 2. [20 May 2025] [epublished],,,
