WFOID,IPNID,scientificName,authors_t,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000077996,urn:lsid:ipni.org:names:77355656-1,Dichorisandra fadenii,Aona & M.C.E.Amaral,Phytotaxa 682(3): 290. 2025 [23 Jan 2025] [epublished],Commelinaceae,,,
