WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084732,urn:lsid:ipni.org:names:77368942-1,Flueggea spicata,(Thunb.) Schult. & Schult.f.,"Syst. Veg., ed. 15[bis]. 7(1): 309. 1829 ",Haemodoraceae,,Convallariaceae Convallaria spicata Thunb.,(Thunb.)
wfo-1000085121,urn:lsid:ipni.org:names:77369906-1,Tradescantia zebrina,Regel,Schweiz. Z. Gartenbau 4(1): 14. 1846 [Jan 1846] ,Commelinaceae,,,
wfo-1000085028,urn:lsid:ipni.org:names:77361659-1,Murdannia maronea,"Sengthong, Saensouk, P.Saensouk & Soulad.",Hort. 11(2)-202: 3. 2025 [14 Feb 2025] [epublished],Commelinaceae,,,
wfo-1000085029,urn:lsid:ipni.org:names:77361661-1,Murdannia thyrsoidea,"Sengthong, Saensouk, P.Saensouk & Soulad.",Hort. 11(2)-202: 6. 2025 [14 Feb 2025] [epublished],Commelinaceae,,,
wfo-1000085041,urn:lsid:ipni.org:names:77361660-1,Murdannia rhizomatosa,"Sengthong, Saensouk, P.Saensouk & Soulad.",Hort. 11(2)-202: 4. 2025 [14 Feb 2025] [epublished],Commelinaceae,,,
wfo-1000084958,urn:lsid:ipni.org:names:77347326-1,Commelina almandina,M.Pell. & Cornejo,Eur. J. Taxon. 1020: 9. 2025 [25 Sep 2025] [epublished],Commelinaceae,,,
wfo-1000084959,urn:lsid:ipni.org:names:77347327-1,Commelina sugariae,M.Pell.,Eur. J. Taxon. 1020: 67. 2025 [25 Sep 2025] [epublished],Commelinaceae,,,
