WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-0001044662,urn:lsid:ipni.org:names:77359730-1,Dicliptera heterostegia,Nees,Prodr. [A. P. de Candolle] 11: 478. 1847 ,,,
wfo-1200112560,urn:lsid:ipni.org:names:77359731-1,Cardanthera uliginosa var. birbhumensis,Guha Bakshi,Bull. Bot. Soc. Bengal 21: 47. 1967 ,,,
wfo-1200112584,urn:lsid:ipni.org:names:77360583-1,Justicia rupestris,Hochst. & Steud.,Exsicc. (Unio Itin.) 1837: no. 821. ,,,
wfo-1000080928,urn:lsid:ipni.org:names:77360584-1,Justicia perlisensis,P.Soumya & S.S.Dash,Phytotaxa 698(1): 59. 2025 [22 Apr 2025] [epublished],,,
