WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200115096,urn:lsid:ipni.org:names:77370552-1,Justicia lavandulifolia,(Nees) Pohl ex Wassh.,"Prodr. Fl. Matogross. ser. B, 3(1): 2. 1998 ",,Acanthaceae Rhytiglossa lavandulifolia Nees,(Nees)
wfo-1200115180,urn:lsid:ipni.org:names:77371035-1,Peristrophe acuminata var. salicifolia,(Blume) Ridl.,Fl. Malay Penins. 2: 609. 1923 [25-29 May 1923] ,,Acanthaceae Justicia salicifolia Blume,(Blume)
