WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200111967,urn:lsid:ipni.org:names:77359473-1,Ruellia angusta,(Griseb.) R.Kr.Singh,J. Biodivers. Conservation 9(1): 127. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus angustus Griseb.,(Griseb.)
wfo-1000079784,urn:lsid:ipni.org:names:77359474-1,Ruellia cana,(Nees) R.Kr.Singh,J. Biodivers. Conservation 9(1): 128. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus canus Nees,(Nees)
wfo-1000079785,urn:lsid:ipni.org:names:77359475-1,Ruellia capreifolia,(Nees) R.Kr.Singh,J. Biodivers. Conservation 9(1): 128. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus capreifolius Nees,(Nees)
wfo-1000079786,urn:lsid:ipni.org:names:77359476-1,Ruellia chichesterensis,(Trudgen & P.-L.de Kock) R.Kr.Singh,J. Biodivers. Conservation 9(1): 128. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus chichesterensis Trudgen & P.-L.de Kock,(Trudgen & P.-L.de Kock)
wfo-1200111968,urn:lsid:ipni.org:names:77359477-1,Ruellia gardneri,(Nees) R.Kr.Singh,J. Biodivers. Conservation 8(1): 128. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus gardneri Nees,(Nees)
wfo-1000079787,urn:lsid:ipni.org:names:77359478-1,Ruellia lallanii,R.Kr.Singh,J. Biodivers. Conservation 9(1): 128. 2025 [27 Mar 2025] [epublished],,,
wfo-1200111969,urn:lsid:ipni.org:names:77359479-1,Ruellia lamiiformis,(Nees) R.Kr.Singh,J. Biodivers. Conservation 9(1): 129. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus lamiiformis Nees,(Nees)
wfo-1000079788,urn:lsid:ipni.org:names:77359480-1,Ruellia orthocaula,(Bremek.) R.Kr.Singh,J. Biodivers. Conservation 9(1): 129. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus orthocaulus Bremek.,(Bremek.)
wfo-1200111970,urn:lsid:ipni.org:names:77359481-1,Ruellia pavoniana,(Nees) R.Kr.Singh,J. Biodivers. Conservation 9(1): 129. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus pavonianus Nees,(Nees)
wfo-1000079789,urn:lsid:ipni.org:names:77359482-1,Ruellia robertii,(S.Moore) R.Kr.Singh,J. Biodivers. Conservation 9(1): 129. 2025 [27 Mar 2025] [epublished],,Acanthaceae Tremacanthus robertii S.Moore,(S.Moore)
wfo-1000079790,urn:lsid:ipni.org:names:77359483-1,Ruellia schottiana,(Nees) R.Kr.Singh,J. Biodivers. Conservation 9(1): 129. 2025 [27 Mar 2025] [epublished],,Acanthaceae Dipteracanthus schottianus Nees,(Nees)
wfo-1000079791,urn:lsid:ipni.org:names:77359484-1,Isoglossa lancifolia,(Ridl.) R.Kr.Singh & Sanjeet Kumar,J. Biodivers. Conservation 9(1): 148. 2025 [27 Mar 2025] [epublished],,Acanthaceae Leda lancifolia Ridl.,(Ridl.)
wfo-1000079792,urn:lsid:ipni.org:names:77359485-1,Justicia benoistii,R.Kr.Singh,J. Biodivers. Conservation 9(1): 148. 2025 [27 Mar 2025] [epublished],,,
wfo-1000079793,urn:lsid:ipni.org:names:77359486-1,Justicia roseana,(Leonard) R.Kr.Singh & Sanjeet Kumar,J. Biodivers. Conservation 9(1): 158. 2025 [27 Mar 2025] [epublished],,Acanthaceae Jacobinia roseana Leonard,(Leonard)
wfo-1000079794,urn:lsid:ipni.org:names:77359487-1,Justicia lallanii,R.Kr.Singh,J. Biodivers. Conservation 9(1): 148. 2025 [27 Mar 2025] [epublished],,,
