WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089363,urn:lsid:ipni.org:names:77378263-1,Hellwigia opalina,Ardiyani & A.D.Poulsen,PhytoKeys 272: 171. 2026 [3 Apr 2026] ,,,
wfo-1000089591,urn:lsid:ipni.org:names:77378910-1,Alpinia lenggongensis,"Ikhwan., S.Hoong Tan & Rusea",Malayan Nat. J. 78(1): 76. 2026 [Mar 2026] ,,,
