WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100006177,urn:lsid:ipni.org:names:77367480-1,trib. Caulokaempferieae,Z.H.Feng,Plant 13(3): 157. 2025 [13 Aug 2025] [epublished],,,
wfo-4100006178,urn:lsid:ipni.org:names:77367481-1,subtrib. Geostachyinae,Z.H.Feng,Plant 13(3): 157. 2025 [13 Aug 2025] [epublished],,,
wfo-4100006179,urn:lsid:ipni.org:names:77367482-1,trib. Hemiorchideae,Z.H.Feng,Plant 13(3): 158. 2025 [13 Aug 2025] [epublished],,,
wfo-4100006180,urn:lsid:ipni.org:names:77367483-1,subtrib. Lanxangiinae,Z.H.Feng,Plant 13(3): 158. 2025 [13 Aug 2025] [epublished],,,
wfo-4100006181,urn:lsid:ipni.org:names:77367484-1,trib. Siliquamomeae,Z.H.Feng,Plant 13(3): 158. 2025 [13 Aug 2025] [epublished],,,
wfo-1000083716,urn:lsid:ipni.org:names:77367765-1,Hellwigia acuminata,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 250. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia acuminata R.M.Sm.,(R.M.Sm.)
wfo-1000083717,urn:lsid:ipni.org:names:77367766-1,Hellwigia aenea,(B.L.Burtt & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 250. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia aenea B.L.Burtt & R.M.Sm.,(B.L.Burtt & R.M.Sm.)
wfo-1000083718,urn:lsid:ipni.org:names:77367767-1,Hellwigia albipurpurea,(P.Royen) Senjaya & A.D.Poulsen,PhytoKeys 261: 250. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Kolowratia albipurpurea P.Royen,(P.Royen)
wfo-1000083719,urn:lsid:ipni.org:names:77367768-1,Hellwigia arfakensis,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 250. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia arfakensis K.Schum.,(K.Schum.)
wfo-1000083720,urn:lsid:ipni.org:names:77367769-1,Hellwigia athroantha,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 251. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia athroantha Valeton,(Valeton)
wfo-1000083721,urn:lsid:ipni.org:names:77367770-1,Hellwigia biakensis,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 251. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia biakensis R.M.Sm.,(R.M.Sm.)
wfo-1000083722,urn:lsid:ipni.org:names:77367771-1,Hellwigia boia,(Seem.) Senjaya & A.D.Poulsen,PhytoKeys 261: 251. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia boia Seem.,(Seem.)
wfo-1000083723,urn:lsid:ipni.org:names:77367772-1,Hellwigia calycodes,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 251. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia calycodes K.Schum.,(K.Schum.)
wfo-1000083724,urn:lsid:ipni.org:names:77367773-1,Hellwigia carinata,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 251. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia carinata Valeton,(Valeton)
wfo-1000083725,urn:lsid:ipni.org:names:77367774-1,Hellwigia carolinensis,(Koidz.) Senjaya & A.D.Poulsen,PhytoKeys 261: 252. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia carolinensis Koidz.,(Koidz.)
wfo-1000083726,urn:lsid:ipni.org:names:77367775-1,Hellwigia celebica,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 252. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia celebica Ridl.,(Ridl.)
wfo-1000083727,urn:lsid:ipni.org:names:77367776-1,Hellwigia chaunocolea,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 252. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia chaunocolea K.Schum.,(K.Schum.)
wfo-1000083728,urn:lsid:ipni.org:names:77367777-1,Hellwigia conferta,(B.L.Burtt & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 252. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia conferta B.L.Burtt & R.M.Sm.,(B.L.Burtt & R.M.Sm.)
wfo-1000083729,urn:lsid:ipni.org:names:77367778-1,Hellwigia conglomerata,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 253. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia conglomerata R.M.Sm.,(R.M.Sm.)
wfo-1000083730,urn:lsid:ipni.org:names:77367779-1,Hellwigia cylindrocephala,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 253. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia cylindrocephala K.Schum.,(K.Schum.)
wfo-1000083731,urn:lsid:ipni.org:names:77367780-1,Hellwigia dasystachys,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 253. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia dasystachys Valeton,(Valeton)
wfo-1000083732,urn:lsid:ipni.org:names:77367781-1,Hellwigia dekockii,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 253. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia dekockii Valeton,(Valeton)
wfo-1000083733,urn:lsid:ipni.org:names:77367782-1,Hellwigia densiflora,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 253. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia densiflora K.Schum.,(K.Schum.)
wfo-1000083734,urn:lsid:ipni.org:names:77367783-1,Hellwigia divaricata,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 254. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia divaricata Valeton,(Valeton)
wfo-1000083735,urn:lsid:ipni.org:names:77367784-1,Hellwigia domatifera,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 254. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia domatifera Valeton,(Valeton)
wfo-1000083736,urn:lsid:ipni.org:names:77367785-1,Hellwigia eremochlamys,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 254. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia eremochlamys K.Schum.,(K.Schum.)
wfo-1000083737,urn:lsid:ipni.org:names:77367786-1,Hellwigia euastra,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 255. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia euastra K.Schum.,(K.Schum.)
wfo-1000083738,urn:lsid:ipni.org:names:77367787-1,Hellwigia flagellaris,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 255. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha flagellaris Ridl.,(Ridl.)
wfo-1000083739,urn:lsid:ipni.org:names:77367788-1,Hellwigia gigantea,(Blume) Senjaya & A.D.Poulsen,PhytoKeys 261: 255. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia gigantea Blume,(Blume)
wfo-1000083740,urn:lsid:ipni.org:names:77367789-1,Hellwigia glacicaerulea,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 255. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia glacicaerulea R.M.Sm.,(R.M.Sm.)
wfo-1000083741,urn:lsid:ipni.org:names:77367790-1,Hellwigia gracillima,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 256. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia gracillima Valeton,(Valeton)
wfo-1000083742,urn:lsid:ipni.org:names:77367791-1,Hellwigia hagena,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 256. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia hagena R.M.Sm.,(R.M.Sm.)
wfo-1000083743,urn:lsid:ipni.org:names:77367792-1,Hellwigia himantoglossa,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 256. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia himantoglossa Ridl.,(Ridl.)
wfo-1000083744,urn:lsid:ipni.org:names:77367793-1,Hellwigia horneana,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 256. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia horneana K.Schum.,(K.Schum.)
wfo-1000083745,urn:lsid:ipni.org:names:77367794-1,Hellwigia inaequalis,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 257. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Psychanthus inaequalis Ridl.,(Ridl.)
wfo-1000083746,urn:lsid:ipni.org:names:77367795-1,Hellwigia janowskii,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 257. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia janowskii Valeton,(Valeton)
wfo-1000083747,urn:lsid:ipni.org:names:77367796-1,Hellwigia juliformis,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 257. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha juliformis Ridl.,(Ridl.)
wfo-1000083748,urn:lsid:ipni.org:names:77367797-1,Hellwigia kiungensis,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 257. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia kiungensis R.M.Sm.,(R.M.Sm.)
wfo-1000083749,urn:lsid:ipni.org:names:77367798-1,Hellwigia klossii,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 257. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha klossii Ridl.,(Ridl.)
wfo-1000083750,urn:lsid:ipni.org:names:77367799-1,Hellwigia laxisecunda,(B.L.Burtt & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 258. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia laxisecunda B.L.Burtt & R.M.Sm.,(B.L.Burtt & R.M.Sm.)
wfo-1000083751,urn:lsid:ipni.org:names:77367800-1,Hellwigia leptostachya,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 258. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia leptostachya Valeton,(Valeton)
wfo-1000083752,urn:lsid:ipni.org:names:77367801-1,Hellwigia macrocarpa,Senjaya & A.D.Poulsen,PhytoKeys 261: 258. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia macrocarpa Valeton,
wfo-1000083753,urn:lsid:ipni.org:names:77367802-1,Hellwigia manostachys,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 258. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia manostachys Valeton,(Valeton)
wfo-1000083754,urn:lsid:ipni.org:names:77367803-1,Hellwigia maxii,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 259. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia maxii R.M.Sm.,(R.M.Sm.)
wfo-1000083755,urn:lsid:ipni.org:names:77367804-1,Hellwigia monopleura,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 259. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia monopleura K.Schum.,(K.Schum.)
wfo-1000083756,urn:lsid:ipni.org:names:77367805-1,Hellwigia multispica,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 259. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha multispica Ridl.,(Ridl.)
wfo-1000083757,urn:lsid:ipni.org:names:77367806-1,Hellwigia musifolia,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 259. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia musifolia Ridl.,(Ridl.)
wfo-1000083758,urn:lsid:ipni.org:names:77367807-1,Hellwigia nidus-vespae,(A.Raynal & J.Raynal) Senjaya & A.D.Poulsen,PhytoKeys 261: 260. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia nidus-vespae A.Raynal & J.Raynal,(A.Raynal & J.Raynal)
wfo-1000083759,urn:lsid:ipni.org:names:77367808-1,Hellwigia novae-hiberniae,(B.L.Burtt & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 260. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia novae-hiberniae B.L.Burtt & R.M.Sm.,(B.L.Burtt & R.M.Sm.)
wfo-1000083760,urn:lsid:ipni.org:names:77367809-1,Hellwigia nutans,(L.) Senjaya & A.D.Poulsen,PhytoKeys 261: 260. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Globba nutans L.,(L.)
wfo-1000083761,urn:lsid:ipni.org:names:77367810-1,Hellwigia odontonema,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 260. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia odontonema K.Schum.,(K.Schum.)
wfo-1000083762,urn:lsid:ipni.org:names:77367811-1,Hellwigia oligantha,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 261. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia oligantha Valeton,(Valeton)
wfo-1000083763,urn:lsid:ipni.org:names:77367812-1,Hellwigia orientalis,(Docot & Banag) Senjaya & A.D.Poulsen,PhytoKeys 261: 261. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia orientalis Docot & Banag,(Docot & Banag)
wfo-1000083764,urn:lsid:ipni.org:names:77367813-1,Hellwigia papuana,(Scheff.) Senjaya & A.D.Poulsen,PhytoKeys 261: 261. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia papuana Scheff.,(Scheff.)
wfo-1000083765,urn:lsid:ipni.org:names:77367814-1,Hellwigia parksii,(Gillespie) Senjaya & A.D.Poulsen,PhytoKeys 261: 261. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Languas parksii Gillespie,(Gillespie)
wfo-1000083766,urn:lsid:ipni.org:names:77367815-1,Hellwigia platylopha,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 261. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha platylopha Ridl.,(Ridl.)
wfo-1000083767,urn:lsid:ipni.org:names:77367816-1,Hellwigia porphyrea,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 262. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia porphyrea R.M.Sm.,(R.M.Sm.)
wfo-1000083768,urn:lsid:ipni.org:names:77367817-1,Hellwigia regia,(R.M.Sm. ex K.Heyne) Senjaya & A.D.Poulsen,PhytoKeys 261: 262. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia regia R.M.Sm.,(R.M.Sm. ex K.Heyne)
wfo-1000083769,urn:lsid:ipni.org:names:77367818-1,Hellwigia rigida,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 263. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia rigida Ridl.,(Ridl.)
wfo-1000083770,urn:lsid:ipni.org:names:77367819-1,Hellwigia rosacea,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 263. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia rosacea Valeton,(Valeton)
wfo-1000083771,urn:lsid:ipni.org:names:77367820-1,Hellwigia samoensis,(Reinecke) Senjaya & A.D.Poulsen,PhytoKeys 261: 263. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia samoensis Reinecke,(Reinecke)
wfo-1000083772,urn:lsid:ipni.org:names:77367821-1,Hellwigia sandsii,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 263. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia sandsii R.M.Sm.,(R.M.Sm.)
wfo-1000083773,urn:lsid:ipni.org:names:77367822-1,Hellwigia schultzei,(Lauterb. ex Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 263. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia schultzei Lauterb. ex Valeton,(Lauterb. ex Valeton)
wfo-1000083774,urn:lsid:ipni.org:names:77367823-1,Hellwigia sericea,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 264. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha sericea Ridl.,(Ridl.)
wfo-1000083775,urn:lsid:ipni.org:names:77367824-1,Hellwigia sericiflora,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 264. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia sericiflora K.Schum.,(K.Schum.)
wfo-1000083776,urn:lsid:ipni.org:names:77367825-1,Hellwigia singuliflora,(R.M.Sm. & R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 264. 2025 [22 Aug 2025] ,,Zingiberaceae Alpinia singuliflora R.M.Sm.,(R.M.Sm. & R.M.Sm.)
wfo-1000083777,urn:lsid:ipni.org:names:77367826-1,Hellwigia stenobracteolata,(R.M.Sm.) Senjaya & A.D.Poulsen,PhytoKeys 261: 264. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia stenobracteolata R.M.Sm.,(R.M.Sm.)
wfo-1000083778,urn:lsid:ipni.org:names:77367827-1,Hellwigia strobilacea,(K.Schum.) Senjaya & A.D.Poulsen,PhytoKeys 261: 265. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia strobilacea K.Schum.,(K.Schum.)
wfo-1000083779,urn:lsid:ipni.org:names:77367828-1,Hellwigia subverticillata,(Valeton) Senjaya & A.D.Poulsen,PhytoKeys 261: 265. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Alpinia subverticillata Valeton,(Valeton)
wfo-1000083780,urn:lsid:ipni.org:names:77367829-1,Hellwigia superba,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 265. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Guillainia superba Ridl.,(Ridl.)
wfo-1000083781,urn:lsid:ipni.org:names:77367830-1,Hellwigia tristachya,(Ridl.) Senjaya & A.D.Poulsen,PhytoKeys 261: 265. 2025 [22 Aug 2025] [epublished],,Zingiberaceae Eriolopha tristachya Ridl.,(Ridl.)
