WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078309,urn:lsid:ipni.org:names:77356302-1,Curcuma diversicolor,Soonthornk.,Ann. Bot. Fenn. 61(1): 264. 2024 [4 Oct 2024] [epublished],,,
wfo-1000067026,urn:lsid:ipni.org:names:77356309-1,Etlingera anthokophinos,(Gilli) A.D.Poulsen,Blumea 69(2): 123. 2024 [9 Aug 2024] [epublished],,Zingiberaceae Phaeomeria anthokophinos Gilli,(Gilli)
wfo-1000067027,urn:lsid:ipni.org:names:77356310-1,Etlingera novoguineensis,(K.Schum.) A.D.Poulsen,Blumea 69(2): 123. 2024 [9 Aug 2024] [epublished],,Zingiberaceae Phaeomeria novoguineensis K.Schum.,(K.Schum.)
wfo-1000078320,urn:lsid:ipni.org:names:77356322-1,Zingiber jagannathii,S.C.Sahu & Priyadarshini,Phytotaxa 683(3): 290. 2025 [4 Feb 2025] [epublished],,,
wfo-1200110563,urn:lsid:ipni.org:names:77356968-1,Zingiber bambusifolium subsp. magenteum,L.Bai,Phytotaxa 689(1): 48. 2025 [20 Feb 2025] [epublished],,,
