WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000080800,urn:lsid:ipni.org:names:77359721-1,Buglossoides asiatica,Ovchinnikova,Rast. Mir Aziatsk. Rossii 18(1): 11. 2025 ,Boraginaceae,,,
wfo-1200112536,urn:lsid:ipni.org:names:77360312-1,Cynoglossum glochidiatum var. alpinum,(C.B.Clarke) Brand,Pflanzenr. (Engler) IV.252(Heft 78): 133. 1921 ,Boraginaceae,,Boraginaceae Cynoglossum wallichii G.Don var. alpinum C.B.Clarke,(C.B.Clarke)
wfo-1200112537,urn:lsid:ipni.org:names:77360313-1,Cynoglossum denticulatum var. ramosius,A.DC.,Prodr. [A. P. de Candolle] 10: 150. 1846 [8 Apr 1846] ,Boraginaceae,,,
