WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-0001215689,urn:lsid:ipni.org:names:77361330-1,Ehretia corymbosa,Bojer,Hortus Maurit. 236. 1837 ,Boraginaceae,nom. inval. nom. nud.,,
wfo-1000081685,urn:lsid:ipni.org:names:77362191-1,Onosma sanninensis,Maalouf & Binzet,Phytotaxa 702(1): 73. 2025 [22 May 2025] [epublished],Boraginaceae,,,
wfo-1000081699,urn:lsid:ipni.org:names:77362216-1,Euploca formosana,(I.M.Johnst.) P.H.Chen & A.C.Chung,Taiwania 70(1): 172. 2025 [21 Feb 2025] [epublished],Boraginaceae,,Boraginaceae Heliotropium formosanum I.M.Johnst.,(I.M.Johnst.)
wfo-1200113244,urn:lsid:ipni.org:names:432822-1,Reichelia palustris,(Aubl.) J.F.Gmel.,"Syst. Nat., ed. 13[bis]. 2(1): 499. 1791 [late Sep-Nov 1791] ",Hydrophyllaceae,,Hydrophyllaceae Sagonea palustris Aubl.,(Aubl.)
