WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200116395,urn:lsid:ipni.org:names:77372946-1,Quercus × runcinata,(A.DC.) Engelm. ex Sarg.,"Man. Trees, ed. 2. 243. 1922 ",,Fagaceae Quercus rubra L. var. runcinata A.DC.,(A.DC.)
