WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079751,urn:lsid:ipni.org:names:77359308-1,Arthraxon glabratus,(Brongn.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Eulalia glabrata Brongn.,(Brongn.)
wfo-1000079752,urn:lsid:ipni.org:names:77359309-1,Arthraxon monoracemus,(W.C.Wu) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Microstegium monoracemum W.C.Wu,(W.C.Wu)
wfo-1000079753,urn:lsid:ipni.org:names:77359310-1,Arthraxon petiolaris,(Trin.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Spodiopogon petiolaris Trin.,(Trin.)
wfo-1000079754,urn:lsid:ipni.org:names:77359311-1,Arthraxon rufispicus,(Steud.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon rufispicus Steud.,(Steud.)
wfo-1000079755,urn:lsid:ipni.org:names:77359312-1,Arthraxon spectabilis,(Trin.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Pollinia spectabilis Trin.,(Trin.)
wfo-1000079756,urn:lsid:ipni.org:names:77359313-1,Arthraxon stapfii,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Pollinia stapfii Hook.f.,(Hook.f.)
wfo-1000079757,urn:lsid:ipni.org:names:77359314-1,Arthraxon steenisii,(Jansen) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Microstegium steenisii Jansen,(Jansen)
wfo-1000079758,urn:lsid:ipni.org:names:77359315-1,Arthraxon tenuis,(Trin.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Pollinia tenuis Trin.,(Trin.)
wfo-1000079759,urn:lsid:ipni.org:names:77359316-1,Arthraxon vimineus,(Trin.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon vimineus Trin.,(Trin.)
wfo-1000079760,urn:lsid:ipni.org:names:77359317-1,Arthraxon yunnanensis,D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,,
wfo-1000079761,urn:lsid:ipni.org:names:77359318-1,Arthraxon zhuyemao,D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,,
