WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078650,urn:lsid:ipni.org:names:77357554-1,Sclerochloa diffusa,(V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis diffusa V.I.Krecz.,(V.I.Krecz.)
wfo-1000078651,urn:lsid:ipni.org:names:77357555-1,Sclerochloa decumbens,(A.R.Williams) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia decumbens A.R.Williams,(A.R.Williams)
wfo-1000078660,urn:lsid:ipni.org:names:77357566-1,Merostachys tonicoi,"Lopes-Neto, P.L.Viana & Viníc.-Silva",Phytotaxa 690(2): 233. 2025 [28 Feb 2025] [epublished],,,
wfo-1000078673,urn:lsid:ipni.org:names:77357694-1,Sclerochloa grossheimiana,(V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia grossheimiana V.I.Krecz.,(V.I.Krecz.)
wfo-1000078674,urn:lsid:ipni.org:names:77357695-1,Sclerochloa gigantea,(Grossh.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis gigantea Grossh.,(Grossh.)
wfo-1000078675,urn:lsid:ipni.org:names:77357696-1,Sclerochloa gabrieljanae,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia gabrieljanae Tzvelev,(Tzvelev)
wfo-1000078676,urn:lsid:ipni.org:names:77357697-1,Sclerochloa gorodkovii,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia gorodkovii Tzvelev,(Tzvelev)
wfo-1000078677,urn:lsid:ipni.org:names:77357698-1,Sclerochloa hackeliana,(V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis hackeliana V.I.Krecz.,(V.I.Krecz.)
wfo-1000078678,urn:lsid:ipni.org:names:77357699-1,Sclerochloa foucaudii,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis foucaudii Hack.,(Hack.)
wfo-1000078679,urn:lsid:ipni.org:names:77357700-1,Sclerochloa frigida,(Phil.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 255. 2024 [4 Jul 2024] [epublished],,Poaceae Catabrosa frigida Phil.,(Phil.)
