WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000081754,urn:lsid:ipni.org:names:77362515-1,Phyllostachys bojieiana,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 91. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania bojieiana T.P.Yi,(T.P.Yi)
wfo-1000081755,urn:lsid:ipni.org:names:77362516-1,Phyllostachys breviclavata,(W.T.Lin) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Acidosasa breviclavata W.T.Lin,(W.T.Lin)
wfo-1000081756,urn:lsid:ipni.org:names:77362517-1,Phyllostachys brevipes,(McClure) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria brevipes McClure,(McClure)
wfo-1000081757,urn:lsid:ipni.org:names:77362518-1,Phyllostachys brevipaniculata,(Hand.-Mazz.) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria brevipaniculata Hand.-Mazz.,(Hand.-Mazz.)
wfo-1000081758,urn:lsid:ipni.org:names:77362519-1,Phyllostachys brevinoda,(Hsueh & W.P.Zhang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Chimonobambusa brevinoda Hsueh & W.P.Zhang,(Hsueh & W.P.Zhang)
wfo-1000081759,urn:lsid:ipni.org:names:77362520-1,Phyllostachys biloba,(W.T.Lin & Zhi J.Feng) D.L.Fu,Amer. J. Agric. Forest. 12(2): 91. 2024 [2 Apr 2024] [epublished],,Poaceae Oligostachyum bilobum W.T.Lin & Zhi J.Feng,(W.T.Lin & Zhi J.Feng)
wfo-1000081760,urn:lsid:ipni.org:names:77362521-1,Phyllostachys breviuscula,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,,
wfo-1000081761,urn:lsid:ipni.org:names:77362522-1,Phyllostachys brevivaginata,(G.H.Lai) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Pseudosasa brevivaginata G.H.Lai,(G.H.Lai)
wfo-1000081762,urn:lsid:ipni.org:names:77362523-1,Phyllostachys brilletii,(A.Camus) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria brilletii A.Camus,(A.Camus)
wfo-1000081763,urn:lsid:ipni.org:names:77362524-1,Phyllostachys burmanica,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania burmanica T.P.Yi,(T.P.Yi)
wfo-1000081764,urn:lsid:ipni.org:names:77362525-1,Phyllostachys caduca,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia caduca T.P.Yi,(T.P.Yi)
wfo-1000081765,urn:lsid:ipni.org:names:77362526-1,Phyllostachys calliformis,D.L.Fu & H.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,,
wfo-1000081766,urn:lsid:ipni.org:names:77362527-1,Phyllostachys callosa,(Munro) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Arundinaria callosa Munro,(Munro)
wfo-1000081767,urn:lsid:ipni.org:names:77362528-1,Phyllostachys canaliculata,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia canaliculata T.P.Yi,(T.P.Yi)
wfo-1000081768,urn:lsid:ipni.org:names:77362529-1,Phyllostachys canoviridis,(G.H.Ye & Z.P.Wang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Yushania canoviridis G.H.Ye & Z.P.Wang,(G.H.Ye & Z.P.Wang)
wfo-1000081769,urn:lsid:ipni.org:names:77362530-1,Phyllostachys cantorii,(Munro) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Bambusa cantorii Munro,(Munro)
wfo-1000081770,urn:lsid:ipni.org:names:77362531-1,Phyllostachys brevissima,(T.P.Yi) D.L.Fu,Amer. J. Agric. Forest. 12(2): 92. 2024 [2 Apr 2024] [epublished],,Poaceae Fargesia brevissima T.P.Yi,(T.P.Yi)
wfo-0000874653,urn:lsid:ipni.org:names:405140-1,Hordeum agriocrithon,A.E.Åberg,Lantbrukshögskolans Ann. 6: 160. 1938 ,,,
wfo-1200113210,urn:lsid:ipni.org:names:77360894-1,Hordeum vulgare subsp. agriocrithon,(A.E.Åberg) Á.Löve & D.Löve,Bot. Not. 114: 50. 1961 ,,Poaceae Hordeum agriocrithon A.E.Åberg,(A.E.Åberg)
wfo-1200113216,urn:lsid:ipni.org:names:424184-1,Themeda forskalii,Hack. ex Duthie,"Fodder Grass. N. Ind. 43. 1888 , as 'A[nthistiria] Themeda Forskalii'",nom. inval.    Contrary to Art. 23.1 (ICN 2018). Name incorrectly formed.,,
wfo-0000871797,urn:lsid:ipni.org:names:90420-3,Festuca rectiseta,(Nees) Walp.,Ann. Bot. Syst. 1(5): 943. 1849 [6-9 Jun 1849] ,,Poaceae Vulpia rectiseta Nees,(Nees)
wfo-1200113226,urn:lsid:ipni.org:names:392741-1,Bothriochloa pertusa,(L.) Maire,Bull. Soc. Hist. Nat. Afrique N. 31: 45. 1940 ,isonym,Poaceae Holcus pertusus L.,(L.)
wfo-1000081798,urn:lsid:ipni.org:names:327831-2,Festuca sect. Pseudatropis,Krivot.,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 20: 63. 1960 ,,,
wfo-0000906001,urn:lsid:ipni.org:names:77247470-1,Triticum geniculatum,Trin.,Fl. Altaic. [Ledebour] 1: 117. 1829 [Nov-Dec 1829] ,,,
wfo-1000081802,urn:lsid:ipni.org:names:77243127-1,Leptoloma barbipulvinatum,(Nash ex Rydb.) Smyth,"Trans. Kansas Acad. Sci. 25: 86. 1912 [Dec 1912] , as 'barbipulvinata'",,Poaceae Panicum barbipulvinatum Nash ex Rydb.,(Nash ex Rydb.)
wfo-1000081803,urn:lsid:ipni.org:names:77243200-1,Leptoloma macractinium,(Benth.) Chase,Proc. Biol. Soc. Washington 19: 192. 1906 ,,Poaceae Panicum macractinium Benth.,(Benth.)
