WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084770,urn:lsid:ipni.org:names:77368997-1,Polypogon aemulus,"(R.Br.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1020. 2025 [13 Apr 2025] [epublished],,Poaceae Agrostis aemula R.Br.,(R.Br.)
wfo-1000084771,urn:lsid:ipni.org:names:77368998-1,Polypogon billardierei,"(R.Br.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],,Poaceae Agrostis billardierei R.Br.,(R.Br.)
wfo-1000084772,urn:lsid:ipni.org:names:77368999-1,Polypogon bourgaei,"(E.Fourn.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],,Poaceae Agrostis bourgaei E.Fourn.,(E.Fourn.)
wfo-1000085064,urn:lsid:ipni.org:names:77369000-1,Polypogon filiformis,"(G.Forst.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],,Poaceae Avena filiformis G.Forst.,(G.Forst.)
wfo-1000085054,urn:lsid:ipni.org:names:77369001-1,Polypogon littoralis,"(Hack.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],nom. illeg. later homonym,Poaceae Deyeuxia forsteri Kunth var. littoralis Hack.,(Hack.)
wfo-1000084810,urn:lsid:ipni.org:names:77369113-1,Polypogon polypogonoides,"(Stapf) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],,Poaceae Agrostis polypogonoides Stapf,(Stapf)
wfo-1000084774,urn:lsid:ipni.org:names:77369118-1,Polypogon reuteri,"(Boiss.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],,Poaceae Agrostis reuteri Boiss.,(Boiss.)
wfo-1000084773,urn:lsid:ipni.org:names:77369139-1,Polypogon exaratus,"(Trin.) P.M.Peterson, Soreng & Romasch.",J. Syst. Evol. 63(4): 1021. 2025 [13 Apr 2025] [epublished],,Poaceae Agrostis exarata Trin.,(Trin.)
wfo-1000084858,urn:lsid:ipni.org:names:77369318-1,Dactyloctenium ruderale,"Bhellum, K.Singh & Gairola",Nordic J. Bot. 2025(8)-e04683: 3. [17 Apr 2025] [epublished],,,
wfo-1000084922,urn:lsid:ipni.org:names:77369329-1,Dendrocalamus wazibii,C.M.Hui & J.Wei Li,PhytoKeys 263: 50. 2025 [18 Sep 2025] [epublished],,,
