WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079269,urn:lsid:ipni.org:names:77357860-1,Koeleria pontica,Prodan,Bul. Minist. Agric. Domenillor 6(11-12): 63. 1931 ,,,
wfo-1000079299,urn:lsid:ipni.org:names:77358012-1,Sclerochloa schischkinii,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia schischkinii Tzvelev,(Tzvelev)
wfo-1000079300,urn:lsid:ipni.org:names:77358013-1,Sclerochloa sereginii,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia sereginii Tzvelev,(Tzvelev)
wfo-1000079301,urn:lsid:ipni.org:names:77358014-1,Sclerochloa shuanghuensis,(L.Liu) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia shuanghuensis L.Liu,(L.Liu)
wfo-1000079302,urn:lsid:ipni.org:names:77358015-1,Sclerochloa sibirica,(Holmb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia sibirica Holmb.,(Holmb.)
wfo-1000079303,urn:lsid:ipni.org:names:77358016-1,Sclerochloa simplex,(Scribn.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia simplex Scribn.,(Scribn.)
wfo-1000079304,urn:lsid:ipni.org:names:77358017-1,Sclerochloa skottsbergii,(Pilg.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis skottsbergii Pilg.,(Pilg.)
wfo-1000079305,urn:lsid:ipni.org:names:77358018-1,Sclerochloa stricta,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Glyceria stricta Hook.f.,(Hook.f.)
wfo-1000079306,urn:lsid:ipni.org:names:77358020-1,Sclerochloa strictura,(L.Liu) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia strictura L.Liu,(L.Liu)
wfo-1000079307,urn:lsid:ipni.org:names:77358021-1,Sclerochloa sublaevis,(Holmb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia kamtschatica Holmb. var. sublaevis Holmb.,(Holmb.)
wfo-1000079308,urn:lsid:ipni.org:names:77358022-1,Sclerochloa subspicata,(V.I.Krecz.) ,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis subspicata V.I.Krecz.,(V.I.Krecz.)
wfo-1000079309,urn:lsid:ipni.org:names:77358023-1,Sclerochloa tenella,(Lange) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Glyceria tenella Lange,(Lange)
wfo-1000079310,urn:lsid:ipni.org:names:77358024-1,Sclerochloa tenuiflora,(Griseb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis tenuiflora Griseb.,(Griseb.)
wfo-1000079311,urn:lsid:ipni.org:names:77358025-1,Sclerochloa tenuifolia,(Boiss. & Reut.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Glyceria tenuifolia Boiss. & Reut.,(Boiss. & Reut.)
wfo-1000079312,urn:lsid:ipni.org:names:77358026-1,Sclerochloa tenuissima,(Litv. ex V.I.Krecz.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Atropis tenuissima Litv. ex V.I.Krecz.,(Litv. ex V.I.Krecz.)
wfo-1000079313,urn:lsid:ipni.org:names:77358027-1,Sclerochloa thomsonii,(Stapf ex Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Glyceria thomsonii Stapf ex Hook.f.,(Stapf ex Hook.f.)
wfo-1000079314,urn:lsid:ipni.org:names:77358028-1,Sclerochloa tianschanica,(Tzvelev) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia tenuiflora Scribn. & Merr. subsp. tianschanica Tzvelev,(Tzvelev)
wfo-1000079315,urn:lsid:ipni.org:names:77358029-1,Sclerochloa tzvelevii,(Ovchinnikova & Prob.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia tzvelevii Ovchinnikova & Prob.,(Ovchinnikova & Prob.)
wfo-1000079316,urn:lsid:ipni.org:names:77358030-1,Sclerochloa vaginata,(Lange) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Glyceria vaginata Lange,(Lange)
wfo-1000079317,urn:lsid:ipni.org:names:77358031-1,Sclerochloa vahliana,(Liebm.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Poa vahliana Liebm. in Oeder,(Liebm.)
wfo-1000079318,urn:lsid:ipni.org:names:77358032-1,Sclerochloa vassica,(A.R.Williams) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Puccinellia vassica A.R.Williams,(A.R.Williams)
wfo-1000079319,urn:lsid:ipni.org:names:77358033-1,Sclerochloa vitalii,"(Yu.E.Alexeev, Laktionov & Tzvelev) D.L.Fu",Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,"Poaceae Puccinellia vitalii Yu.E.Alexeev, Laktionov & Tzvelev","(Yu.E.Alexeev, Laktionov & Tzvelev)"
wfo-1000079320,urn:lsid:ipni.org:names:77358034-1,Sclerochloa walkeri,(Kirk) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Poa walkeri Kirk,(Kirk)
wfo-1000079321,urn:lsid:ipni.org:names:77358035-1,Sclerochloa wrightii,(Scribn. & Merr.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 257. 2024 [4 Jul 2024] [epublished],,Poaceae Colpodium wrightii Scribn. & Merr.,(Scribn. & Merr.)
wfo-1200111839,urn:lsid:ipni.org:names:77358153-1,Koeleria pontica var. rigida,Prodan,Bul. Minist. Agric. Domenillor 6(11-12): 63. 1931 ,,,
