WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079818,urn:lsid:ipni.org:names:77359631-1,Cirsium tenuisectum,(D.J.Keil) Ackerf.,Int. J. Pl. Sci. 184(5): 337. 2023 [21 Apr 2023] [epublished],,Asteraceae Cirsium arizonicum (A.Gray) Petr. var. tenuisectum D.J.Keil,(D.J.Keil)
wfo-1000079902,urn:lsid:ipni.org:names:77351746-1,Critoniopsis boekei,Aguilar-Cano & Loeuille,Kew Bull. 80(1): [6 of 16]. 2025 [25 Feb 2025] [epublished],,,
wfo-1000079903,urn:lsid:ipni.org:names:77351748-1,Critoniopsis chimborazensis,Aguilar-Cano & Loeuille,Kew Bull. 80(1): [7 of 16]. 2025 [25 Feb 2025] [epublished],,,
wfo-1000079904,urn:lsid:ipni.org:names:77351750-1,Critoniopsis giannasii,Aguilar-Cano & Loeuille,Kew Bull. 80(1): [7 of 16]. 2025 [25 Feb 2025] [epublished],,,
wfo-1000079905,urn:lsid:ipni.org:names:77351751-1,Critoniopsis flexipappa,(Gleason) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [7 of 16]. 2025 [25 Feb 2025] [epublished],,Asteraceae Vernonia flexipappa Gleason,(Gleason)
wfo-1000079906,urn:lsid:ipni.org:names:77351752-1,Critoniopsis kingii,(H.Rob. & V.A.Funk) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [7 of 16]. 2025 [26 Feb 2025] [epublished],,Asteraceae Cuatrecasanthus kingii H.Rob. & V.A.Funk,(H.Rob. & V.A.Funk)
wfo-1000079907,urn:lsid:ipni.org:names:77351753-1,Critoniopsis lanceolatus,(H.Rob. & V.A.Funk) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [7 of 16]. 2025 [25 Feb 2025] [epublished],,Asteraceae Cuatrecasanthus lanceolatus H.Rob. & V.A.Funk,(H.Rob. & V.A.Funk)
wfo-1000079908,urn:lsid:ipni.org:names:77351754-1,Critoniopsis sandemanii,(H.Rob. & B.Kahn) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [7 of 16]. 2025 [25 Feb 2025] [epublished],,Asteraceae Vernonia sandemanii H.Rob. & B.Kahn,(H.Rob. & B.Kahn)
wfo-1000079909,urn:lsid:ipni.org:names:77351756-1,Critoniopsis sparrei,(H.Rob.) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [8 of 16]. 2025 [25 Feb 2025] [epublished],,Asteraceae Vernonia sparrei H.Rob.,(H.Rob.)
wfo-1000079910,urn:lsid:ipni.org:names:77351757-1,Critoniopsis trichotoma,(Gleason) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [8 of 16]. 2025 [25 Feb 2025] [epublished],,Asteraceae Vernonia trichotoma Gleason,(Gleason)
wfo-1000079911,urn:lsid:ipni.org:names:77351758-1,Piptocarpha glomerulata,(S.Díaz & Rodr.-Cabeza) Aguilar-Cano & Loeuille,Kew Bull. 80(1): [8 of 16]. 2025 [25 Feb 2025] [epublished],,Asteraceae Yariguianthus glomerulatus S.Díaz & Rodr.-Cabeza,(S.Díaz & Rodr.-Cabeza)
