WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000085254,urn:lsid:ipni.org:names:77370317-1,Shawia capillaris,(Buchanan) Saldivia & Nicol,Phytoneuron 2025-49: 30. [11 Sep 2025] [epublished],,Asteraceae Olearia capillaris Buchanan,(Buchanan)
wfo-1000085255,urn:lsid:ipni.org:names:77370319-1,Shawia excorticata,(Buchanan) Saldivia & Nicol,Phytoneuron 2025-49: 31. [11 Sep 2025] [epublished],,Asteraceae Olearia excorticata Buchanan,(Buchanan)
wfo-1000085256,urn:lsid:ipni.org:names:77370320-1,Shawia macrodonta,(Baker) Saldivia & Nicol,Phytoneuron 2025-49: 31. [11 Sep 2025] [epublished],,Asteraceae Olearia macrodonta Baker,(Baker)
wfo-0000104503,urn:lsid:ipni.org:names:77370321-1,Olearia ilicifolia var. mollis,Kirk,Stud. Fl. New Zealand 269. 1899 ,,,
wfo-1000085257,urn:lsid:ipni.org:names:77370322-1,Shawia mollis,(Kirk) Saldivia & Nicol,Phytoneuron 2025-49: 31. [11 Sep 2025] [epublished],,Asteraceae Olearia ilicifolia Hook.f. var. mollis Kirk,(Kirk)
wfo-1000085258,urn:lsid:ipni.org:names:77370323-1,Shawia suavis,(Cheeseman) Saldivia & Nicol,Phytoneuron 2025-49: 31. [11 Sep 2025] [epublished],,Asteraceae Olearia suavis Cheeseman,(Cheeseman)
wfo-1000085259,urn:lsid:ipni.org:names:77370324-1,Shawia sect. Australiaster,Saldivia & Nicol,Phytoneuron 2025-49: 31. [11 Sep 2025] [epublished],,,
wfo-1000085260,urn:lsid:ipni.org:names:77370325-1,Shawia aglossa,(Maiden & Betche) Saldivia & Nicol,Phytoneuron 2025-49: 32. [11 Sep 2025] [epublished],,Asteraceae Olearia alpicola (F.Muell.) Benth. var. aglossa Maiden & Betche,(Maiden & Betche)
wfo-1000085261,urn:lsid:ipni.org:names:77370326-1,Shawia alpicola,(F.Muell.) Saldivia & Nicol,Phytoneuron 2025-49: 32. [11 Sep 2025] [epublished],,Asteraceae Eurybia alpicola F.Muell.,(F.Muell.)
wfo-1000085262,urn:lsid:ipni.org:names:77370327-1,Shawia archeri,(Lander) Saldivia & Nicol,Phytoneuron 2025-49: 32. [11 Sep 2025] [epublished],,Asteraceae Olearia archeri Lander,(Lander)
wfo-1000085263,urn:lsid:ipni.org:names:77370328-1,Shawia covenyi,(Lander) Saldivia & Nicol,Phytoneuron 2025-49: 32. [11 Sep 2025] [epublished],,Asteraceae Olearia covenyi Lander,(Lander)
wfo-1000085265,urn:lsid:ipni.org:names:77370329-1,Shawia grandiflora,(Hook.) Saldivia & Nicol,Phytoneuron 2025-49: 33. [11 Sep 2025] [epublished],,Asteraceae Olearia grandiflora Hook.,(Hook.)
wfo-1000085264,urn:lsid:ipni.org:names:77370330-1,Shawia megalophylla,(F.Muell.) Saldivia & Nicol,Phytoneuron 2025-49: 33. [11 Sep 2025] [epublished],,Asteraceae Eurybia megalophylla F.Muell.,(F.Muell.)
wfo-1000085266,urn:lsid:ipni.org:names:77370331-1,Shawia mooneyi,(F.Muell.) Saldivia & Nicol,Phytoneuron 2025-49: 33. [11 Sep 2025] [epublished],,Asteraceae Aster mooneyi F.Muell.,(F.Muell.)
wfo-1000085267,urn:lsid:ipni.org:names:77370332-1,Shawia oliganthema,(F.Muell. ex Benth.) Saldivia & Nicol,Phytoneuron 2025-49: 33. [11 Sep 2025] [epublished],,Asteraceae Olearia oliganthema F.Muell. ex Benth.,(F.Muell. ex Benth.)
wfo-1000085268,urn:lsid:ipni.org:names:77370333-1,Shawia oppositifolia,(F.Muell.) Saldivia & Nicol,Phytoneuron 2025-49: 34. [11 Sep 2025] [epublished],,Asteraceae Eurybia oppositifolia F.Muell.,(F.Muell.)
wfo-1000085269,urn:lsid:ipni.org:names:77370334-1,Shawia pannosa,(Hook.) Saldivia & Nicol,Phytoneuron 2025-49: 34. [11 Sep 2025] [epublished],,Asteraceae Olearia pannosa Hook.,(Hook.)
wfo-1200114955,urn:lsid:ipni.org:names:77370335-1,Shawia pannosa subsp. cardiophylla,(F.Muell.) Saldivia & Nicol,Phytoneuron 2025-49: 34. [11 Sep 2025] [epublished],,Asteraceae Eurybia cardiophylla F.Muell.,(F.Muell.)
wfo-1000085270,urn:lsid:ipni.org:names:77370336-1,Shawia speciosa,(Hutch.) Saldivia & Nicol,Phytoneuron 2025-49: 34. [11 Sep 2025] [epublished],,Asteraceae Olearia speciosa Hutch.,(Hutch.)
wfo-1000085271,urn:lsid:ipni.org:names:77370337-1,Shawia stilwelliae,(Blakely) Saldivia & Nicol,Phytoneuron 2025-49: 34. [11 Sep 2025] [epublished],,Asteraceae Olearia stilwelliae Blakely,(Blakely)
wfo-1000085281,urn:lsid:ipni.org:names:77370501-1,Wedelia riopardensis,V.R.Bueno & Zavatin,Phytotaxa 722(1): 5. 2025 [10 Oct 2025] [epublished],,,
wfo-1000085282,urn:lsid:ipni.org:names:77370502-1,Wedelia egleri,(J.U.Santos) V.R.Bueno,Phytotaxa 722(1): 9. 2025 [10 Oct 2025] [epublished],,Asteraceae Aspilia egleri J.U.Santos,(J.U.Santos)
wfo-1200115158,urn:lsid:ipni.org:names:77370540-1,Leontodon hispidus var. pseudincanus,Hayek,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 94: 199. 1918 ",,,
wfo-1200115019,urn:lsid:ipni.org:names:77370541-1,Podospermum jacquinianum var. tenuissimum,Borbás,Ertek. Természettud. Köréb. Magyar Tud. Akad. 11(18): 71. 1881 ,,,
wfo-1000085430,urn:lsid:ipni.org:names:77370763-1,Pyrrocoma catenaria,G.L.Nesom,Phytoneuron 2025-51: 15. [7 Oct 2025] [epublished],,,
wfo-0000080120,urn:lsid:ipni.org:names:77370796-1,Leontodon hispidus subsp. pseudoincanus,(Hayek) Soó,Acta Bot. Acad. Sci. Hung. 10: 375. 1964 ,"nom. inval.    , basionym ref. lacking year",Asteraceae Leontodon hispidus L. var. pseudincanus Hayek,(Hayek)
wfo-1200115168,urn:lsid:ipni.org:names:77370797-1,Podospermum canum var. tenuissimum,(Borbás) Soó,Acta Bot. Acad. Sci. Hung. 10: 375. 1964 ,,Asteraceae Podospermum jacquinianum W.D.J.Koch var. tenuissimum Borbás,(Borbás)
wfo-1200115163,urn:lsid:ipni.org:names:77370827-1,Gyptis oblongifolia,(Spreng.) Rebouças & Grossi,Phytotaxa 722(2): 192. 2025 [14 Oct 2025] [epublished],,Asteraceae Conyza oblongifolia Spreng.,(Spreng.)
wfo-1000085469,urn:lsid:ipni.org:names:77370831-1,Ayapana sprucei,(B.L.Rob.) X.M.Wei,Phytotaxa 722(3): 299. 2025 [15 Oct 2025] [epublished],,Asteraceae Eupatorium sprucei B.L.Rob.,(B.L.Rob.)
wfo-1000085472,urn:lsid:ipni.org:names:77370832-1,Leontodon montecristensis,"Foggi, N.Kilian, Landi & Zoccola",Pl. Biosystems 159(5): 990. 2025 [02 Jun 2025] [epublished],,,
wfo-1000085473,urn:lsid:ipni.org:names:77370833-1,Leontodon sect. Montecristenses,N.Kilian & Foggi,Pl. Biosystems 159(5): 992. 2025 [02 Jun 2025] [epublished],,,
wfo-0000109254,urn:lsid:ipni.org:names:77370849-1,Saussurea taraxacifolia var. depressa,Hook.f.,Fl. Brit. India 3(Fasc. 8): 369. 1881 [Mar 1881] ,,,
wfo-1000085506,urn:lsid:ipni.org:names:77370963-1,Cosmos harkerae,Art.Castro & Aarón Rodr.,Phytotaxa 725(1): 92. 2025 [21 Oct 2025] [epublished],,,
wfo-1000085550,urn:lsid:ipni.org:names:77371018-1,Sinosenecio ranunculoides,"Z.H.Chen, Yue Liang Xu & X.F.Jin",Phytotaxa 725(2): 177. 2025 [23 Oct 2025] [epublished],,,
wfo-1000085553,urn:lsid:ipni.org:names:77371020-1,Inula erzurumica,Yapar,Phytotaxa 725(2): 197. 2025 [23 Oct 2025] [epublished],,,
wfo-1000085559,urn:lsid:ipni.org:names:77371033-1,Jungia alba,Revilla & Quip.,Nordic J. Bot. 2025(10)-e04806: 2. [05 Aug 2025] [epublished],,,
wfo-1000085562,urn:lsid:ipni.org:names:77371037-1,Blumea calcicola,Xiong Li & K.W.Luo,Nordic J. Bot. 2025(10)-e04833: 2. [11 Aug 2025] [epublished],,,
wfo-1000085616,urn:lsid:ipni.org:names:77371259-1,Dorobaea linearifolia,Montesin. & Pruski,PhytoKeys 265: 149. 2025 [30 Oct 2025] [epublished],,,
wfo-4100006301,urn:lsid:ipni.org:names:77371269-1,subtrib. Artemisiinae,Less.,"Linnaea 5: 163. 1830 , as 'Artemisieae'",,,
