WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200110056,urn:lsid:ipni.org:names:77354815-1,Senecio japonicus var. scaberrimus,Hayata,J. Coll. Sci. Imp. Univ. Tokyo 22: 208. 1906 ,nom. inval. nom. nud.,,
wfo-1200110057,urn:lsid:ipni.org:names:77354816-1,Senecio japonicus var. scaberrimus,Hayata,J. Coll. Sci. Imp. Univ. Tokyo 30(Art. 1): 155. 1911 [20 Jun 1911] ,,,
wfo-0000125997,urn:lsid:ipni.org:names:77354817-1,Ligularia tussilaginea var. formosana,Hayata,Icon. Pl. Formosan. 8: 69. 1919 [25 Mar 1919] ,,,
wfo-1200110258,urn:lsid:ipni.org:names:77354818-1,Taraxacum angustifolium,Charit.,"Genesis Phytostroma Russia 102. 2015 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",nom. illeg. later homonym,,
wfo-1000077631,urn:lsid:ipni.org:names:77354819-1,Taraxacum pyramidiaculeatum,Charit.,"Genesis Phytostroma Russia 101. 2015 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",,,
wfo-1000077632,urn:lsid:ipni.org:names:77354820-1,Taraxacum cruciatum,Charit.,"Genesis Phytostroma Russia 101. 2015 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",,,
wfo-1200110259,urn:lsid:ipni.org:names:77354821-1,Taraxacum falcatum,Charit.,"Genesis Phytostroma Russia 103. 2015 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",nom. illeg. later homonym,,
wfo-1000077633,urn:lsid:ipni.org:names:77354822-1,Taraxacum ornithopodum,Charit.,"Genesis Phytostroma Russia 105. 2015 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",,,
wfo-1000077634,urn:lsid:ipni.org:names:77354823-1,Taraxacum pyramidivariegatum,Charit.,"Genesis Phytostroma Russia 104. 2015 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",,,
wfo-1000077635,urn:lsid:ipni.org:names:77354824-1,Taraxacum subserotinum,Charit.,"Origin Psammophyton 102. 2014 ; c.f. Kirschner et al., Phytotaxa 679(1): 9 (2025)",,,
wfo-1000077636,urn:lsid:ipni.org:names:77354825-1,Taraxacum xanthellum,Kirschner & Štěpánek,Phytotaxa 679(1): 19. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077637,urn:lsid:ipni.org:names:77354827-1,Taraxacum neoboreale,Kirschner & Štěpánek,Phytotaxa 679(1): 23. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077638,urn:lsid:ipni.org:names:77354828-1,Taraxacum compitale,Kirschner & Štěpánek,Phytotaxa 679(1): 26. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077639,urn:lsid:ipni.org:names:77354829-1,Taraxacum lauriferorum,Kirschner & Štěpánek,Phytotaxa 679(1): 31. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077640,urn:lsid:ipni.org:names:77354830-1,Taraxacum candicans,Kirschner & Štěpánek,Phytotaxa 679(1): 37. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077641,urn:lsid:ipni.org:names:77354831-1,Taraxacum peschkovae,Kirschner & Štěpánek,Phytotaxa 679(1): 41. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077642,urn:lsid:ipni.org:names:77354832-1,Taraxacum calens,Kirschner & Štěpánek,Phytotaxa 679(1): 43. 2025 [7 Jan 2025] [epublished],,,
wfo-1000077643,urn:lsid:ipni.org:names:77354833-1,Taraxacum perdecorum,Kirschner & Štěpánek,Phytotaxa 679(1): 50. 2025 [7 Jan 2025] [epublished],,,
