WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084804,urn:lsid:ipni.org:names:77369312-1,Pyrrocoma fresnoa,G.L.Nesom,Phytoneuron 2025-44: 4. [5 Aug 2025] [epublished],,,
wfo-1000084805,urn:lsid:ipni.org:names:77369313-1,Pyrrocoma tularia,G.L.Nesom,Phytoneuron 2025-44: 7. [5 Aug 2025] [epublished],,,
wfo-1000084806,urn:lsid:ipni.org:names:77369314-1,Pyrrocoma sierravallis,G.L.Nesom,Phytoneuron 2025-44: 13. [5 Aug 2025] [epublished],,,
wfo-1000084861,urn:lsid:ipni.org:names:77369321-1,Filago jammuensis,Bhellum & Magotra,Nordic J. Bot. 2025(8)-e04663: 4. [21 Apr  2025] [epublished],,,
wfo-1200114847,urn:lsid:ipni.org:names:77369673-1,Melanoseris lessertiana var. dentata,(DC.) Dar & Govaerts,Fl. Kashmir Himalaya Sind Valley 2: 938. 2025 [Aug 2025] ,,Asteraceae Mulgedium lessertianum DC. var. dentatum DC.,(DC.)
wfo-1000084953,urn:lsid:ipni.org:names:77369708-1,Cineraria webbii,(Sch.Bip.) E.Bouché,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 6: 60. 1858 ",,Asteraceae Doronicum webbii Sch.Bip.,(Sch.Bip.)
wfo-1000085005,urn:lsid:ipni.org:names:77369832-1,Townsendia raptora,"L.M.Shultz, Lowrey & Coury",J. Bot. Res. Inst. Texas 19(3): 158. 2025 [23 Sep 2025] [epublished],,,
wfo-1200114895,urn:lsid:ipni.org:names:77369833-1,Grindelia rheophila,Fern.Fern. & G.Heiden,Phytotaxa 720(1): 37. 2025 [26 Sep 2025] [epublished],,,
wfo-1200114855,urn:lsid:ipni.org:names:77369900-1,Urbanisol tagetiflorus var. flavus,Kuntze,Revis. Gen. Pl. 1: 371. 1891 [5 Nov 1891] ,,,
wfo-1000084685,urn:lsid:ipni.org:names:229514-1,Leontodon taraxaconaster,Vand.,Fasc. Pl. 18. ,,,
wfo-1000085059,urn:lsid:ipni.org:names:208911-1,Gerbera macrophylla,Benth. ex Hook.f.,Fl. Brit. India 3(8): 391. 1881 [Mar 1881] ,isonym,,
wfo-1000085065,urn:lsid:ipni.org:names:254015-1,Taraxacum minimum,Terrac.,"Atti Real(e) Ist. Incoragg. Sci. Nat. Napoli ser. 2, 6: 352. 1869 ",,,
wfo-1000084811,urn:lsid:ipni.org:names:258289-1,Vernonia elaeochroma,Klatt,Arbeiten Bot. Mus. Hamburg 1. 1890 ; et in Jahrb. Hamb. Wiss. Anstalt. ix. (1892)123,,,
wfo-1200114876,urn:lsid:ipni.org:names:286874-2,Vernonia greggii subsp. faustiana,G.C.Chapm. & S.B.Jones,Sida 7: 280. 1978 ,,,
wfo-1200114877,urn:lsid:ipni.org:names:264108-2,Vernonia greggii subsp. ervendbergii,(A.Gray) G.C.Chapm. & S.B.Jones,Sida 7: 279. 1978 ,,,(A.Gray)
wfo-4100006275,urn:lsid:ipni.org:names:8502-1,Cyclopis,Guill.,"Arch. Bot. (Paris) 2: 468. 1833 , sphalm.",,,
wfo-1000085116,urn:lsid:ipni.org:names:108738-3,Eurybia dentata,(Moench) F.Muell.,Rep. Gov. Bot. Director Bot. Zool. Gard. 17. 1861 [6 Feb 1861] ,nom. illeg. later homonym,Asteraceae Olearia dentata Moench,(Moench)
