WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000082309,urn:lsid:ipni.org:names:77363685-1,Artemisia penicilliformis,(C.Shih) M.Wei & T.G.Gao,Taxon 74(2): 429. 2024 [2025 publ. 5 Dec 2024] [epublished],,Asteraceae Ajaniopsis penicilliformis C.Shih,(C.Shih)
wfo-1200113531,urn:lsid:ipni.org:names:77363746-1,Leucanthemum vulgare var. alpicola,Gremli,"Fl. Anal. Suisse, éd. 2. 272. 1898 ",,,
wfo-1200113461,urn:lsid:ipni.org:names:77363747-1,Artemisia norvegica var. scotica,Hultén,Nytt Mag. Bot. 3: 67. 1954 ,,,
wfo-0000062878,urn:lsid:ipni.org:names:77363748-1,Artemisia norvegica var. uralensis,Rupr.,Beitr. Pflanzenk. Russ. Reiches 7: 64. 1850 ,,,
wfo-1200113462,urn:lsid:ipni.org:names:77363749-1,Artemisia arctica subsp. subarctica,(Krasch.) Hultén,Nytt Mag. Bot. 3: 71. 1954 ,,Asteraceae Artemisia subarctica Krasch.,(Krasch.)
wfo-1200113463,urn:lsid:ipni.org:names:77363753-1,Artemisia arctica subsp. disjuncta,(Krasch.) Hultén,Nytt Mag. Bot. 3: 73. 1954 ,,Asteraceae Artemisia disjuncta Krasch.,(Krasch.)
wfo-1200113466,urn:lsid:ipni.org:names:77363859-1,Antennaria dioica subsp. nordhagiana,(Rune & Rønning) Á.Löve & D.Löve,Bot. Not. 114(1): 55. 1961 ,,Asteraceae Antennaria nordhagiana Rune & Rønning,(Rune & Rønning)
wfo-1200113467,urn:lsid:ipni.org:names:77363860-1,Antennaria alpina subsp. lapponica,(Selander) Á.Löve & D.Löve,Bot. Not. 114(1): 55. 1961 ,,Asteraceae Antennaria lapponica Selander,(Selander)
wfo-0000109310,urn:lsid:ipni.org:names:77363861-1,Leucanthemum vulgare subsp. alpicola,(Gremli) Á.Löve & D.Löve,Bot. Not. 114(1): 56. 1961 ,,Asteraceae Leucanthemum vulgare Lam. var. alpicola Gremli,(Gremli)
wfo-1200113533,urn:lsid:ipni.org:names:77363862-1,Artemisia norvegica subsp. scotica,(Hultén) Á.Löve & D.Löve,Bot. Not. 114(1): 56. 1961 ,,Asteraceae Artemisia norvegica Fr. var. scotica Hultén,(Hultén)
wfo-1000082362,urn:lsid:ipni.org:names:77363877-1,Pyrrocoma payettensis,G.L.Nesom,Phytoneuron 2025-10: 1. [30 Apr 2025] [epublished],,,
wfo-1000082363,urn:lsid:ipni.org:names:77363878-1,Pyrrocoma sanluisia,G.L.Nesom,Phytoneuron 2025-11: 4. [30 Apr 2025] [epublished],,,
wfo-1000082364,urn:lsid:ipni.org:names:77363879-1,Pyrrocoma cebollana,G.L.Nesom,Phytoneuron 2025-11: 6. [30 Apr 2025] [epublished],,,
wfo-1000082365,urn:lsid:ipni.org:names:77363880-1,Pyrrocoma spiralis,G.L.Nesom,Phytoneuron 2025-11: 14. [30 Apr 2025] [epublished],,,
wfo-1000082422,urn:lsid:ipni.org:names:77364078-1,Pyrrocoma anguinea,G.L.Nesom,Phytoneuron 2025-12: 3. [30 Apr 2025] [epublished],,,
wfo-1000082423,urn:lsid:ipni.org:names:77364079-1,Pyrrocoma parva,G.L.Nesom,Phytoneuron 2025-12: 4. [30 Apr 2025] [epublished],,,
wfo-1000082424,urn:lsid:ipni.org:names:77364080-1,Pyrrocoma eskia,G.L.Nesom,Phytoneuron 2025-12: 4. [30 Apr 2025] [epublished],,,
wfo-1000082474,urn:lsid:ipni.org:names:77364151-1,Arctium nothosect. Pecarctium,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113550,urn:lsid:ipni.org:names:77364152-1,Artemisia nothosubgen. Artinthium,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113551,urn:lsid:ipni.org:names:77364153-1,Artemisia nothosubgen. Dracunthium,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113552,urn:lsid:ipni.org:names:77364154-1,Artemisia nothosubgen. Ponculus,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1200113553,urn:lsid:ipni.org:names:77364155-1,Artemisia nothosubgen. Sesinthium,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082475,urn:lsid:ipni.org:names:77364156-1,Baccharis nothosect. Pedifoliae,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
wfo-1000082476,urn:lsid:ipni.org:names:77364157-1,Cousinia nothosect. Alpiopsis,Z.H.Feng,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],,,
