WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100006013,urn:lsid:ipni.org:names:77367315-1,subfam. Didymeloideae,Z.H.Feng,Plant 13(3): 144. 2025 [13 Aug 2025] [epublished],,,
wfo-4100006014,urn:lsid:ipni.org:names:77367316-1,subfam. Haptanthoideae,Z.H.Feng,Plant 13(3): 144. 2025 [13 Aug 2025] [epublished],,,
