WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-0000660337,urn:lsid:ipni.org:names:87301-2,Echinocactus denudatus var. delaetianus,F.Haage,Monatsschr. Kakteenk. 8: 36. 1898 ,Cactaceae,,,
wfo-1200113206,urn:lsid:ipni.org:names:1014107-2,Gymnocalycium megalothelon var. delaetianum,(F.Haage) Schütz,Fričiana 40: 11. 1967 ,Cactaceae,,Cactaceae Echinocactus denudatus Link & Otto var. delaetianus F.Haage,(F.Haage)
wfo-1200113207,urn:lsid:ipni.org:names:1086967-2,Gymnocalycium fleischerianum var. andersohnianum,(F.Haage) Schütz,Fričiana 40: 11. 1967 ,Cactaceae,,Cactaceae Echinocactus denudatus Link & Otto var. andersohnianus F.Haage,(F.Haage)
wfo-1200113208,urn:lsid:ipni.org:names:1103673-2,Gymnocalycium fleischerianum var. heuschkelianum,(F.Haage) Schütz,Fričiana 40: 11. 1967 ,Cactaceae,,Cactaceae Echinocactus denudatus Link & Otto var. heuschkelianus F.Haage,(F.Haage)
wfo-1200113209,urn:lsid:ipni.org:names:1086968-2,Gymnocalycium fleischerianum var. meiklejohnianum,(F.Haage) Schütz,Fričiana 40: 11. 1967 ,Cactaceae,,Cactaceae Echinocactus denudatus Link & Otto var. meiklejohnianus F.Haage,(F.Haage)
wfo-0001288272,urn:lsid:ipni.org:names:300093-2,Sclerocactus whipplei var. heilii,"Castetter, P.Pierce & K.H.Schwer.",Cact. Succ. J. (Los Angeles) 48: 79. 1976 ,Cactaceae,,,
wfo-0001434076,urn:lsid:ipni.org:names:77071404-1,Sclerocactus whipplei subsp. heilii,"(Castetter, P.Pierce & K.H.Schwer.) D.R.Hunt",Cactaceae Syst. Init. 20: 23. 2005 [Nov 2005] ,Cactaceae,,"Cactaceae Sclerocactus whipplei (Engelm. & J.M.Bigelow) Britton & Rose var. heilii Castetter, P.Pierce & K.H.Schwer.","(Castetter, P.Pierce & K.H.Schwer.)"
wfo-0001246606,urn:lsid:ipni.org:names:979768-1,Sclerocactus cloverae,K.D.Heil & J.M.Porter,"Haseltonia 2: 31, as 'cloveriae':. 1994 ",Cactaceae,,,
wfo-0001288273,urn:lsid:ipni.org:names:307966-2,Sclerocactus whipplei var. reevesii,"Castetter, P.Pierce & K.H.Schwer.",Cact. Succ. J. (Los Angeles) 48: 80. 1976 ,Cactaceae,,,
wfo-0001430532,urn:lsid:ipni.org:names:326614-2,Coryphantha recurvata subsp. canatlanensis,Dicht & A.Lüthy,Kakteen And. Sukk. 54(3): 57 (-61; photogrs. 1-9). 2003 [Mar 2003] ,Cactaceae,,,
