WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200110727,urn:lsid:ipni.org:names:77377383-1,Eugenia sect. Umbellatae,O.Berg,Linnaea 27(11): 204. 1854 ,,,
wfo-1000089069,urn:lsid:ipni.org:names:77377791-1,Psidium eustachyum,Proença & L.Conc.,"Heringeriana 19(b)-e918080: 3. 2026 [13 Mar 2026] , Special Issue",,,
wfo-1000089137,urn:lsid:ipni.org:names:77377886-1,Myrcia fluminensis,B.S.Amorim & T.Fern.,Brittonia 77(4): 446. 2025 [10 Nov 2025] ,,,
wfo-1000089163,urn:lsid:ipni.org:names:77377922-1,Syzygium tirunelvelianum,Anjana & Ramas.,J. Asia-Pacific Biodivers. 18(4): 956. 2025 [23 Sep 2025] ,,,
wfo-1000089176,urn:lsid:ipni.org:names:77378051-1,Homoranthus wissmannii,P.Pemberton & McMaster,Telopea 30: 11. 2026 [24 Feb 2026] ,,,
wfo-1000089200,urn:lsid:ipni.org:names:77378092-1,Myrcia fariarum,P.O.Rosa & Proença,"Heringeriana 19(b)-e918071: 2. 2026 [23 Mar 2026] , as 'fariae'",Termination of specific epithet amended as per Art. 60.8. ICN (2025).,,
wfo-1200117804,urn:lsid:ipni.org:names:77378103-1,Psidium sect. Albotomentosa,(O.Berg) Tuler & Proença,Heringeriana 19(b)-e918061: 1. 2025 [18 Jun 2025] ,,Myrtaceae Psidium [infragen.unranked] Albotomentosa O.Berg,(O.Berg)
wfo-0000336596,urn:lsid:ipni.org:names:77378104-1,Myrceugenia alpigena var. virgata,(Gardner) Proença,Heringeriana 19(b)-e918061: 1. 2025 [18 Jun 2025] ,,Myrtaceae Eugenia virgata Gardner,(Gardner)
wfo-1200117805,urn:lsid:ipni.org:names:77378238-1,Eugenia sect. Phyllocalyx,Nied.,Nat. Pflanzenfam. [Engler & Prantl] 3(7): 82. 1893 [Apr 1893] ,,,
