WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079356,urn:lsid:ipni.org:names:77358212-1,Solanum phrixothrix,Gouvêa & S.Knapp,PhytoKeys 253: 233. 2025 [12 Mar 2025] [epublished],,,
wfo-1000079625,urn:lsid:ipni.org:names:77358878-1,Nierembergia speciosa,Bosse,Allg. Gartenzeitung 5: 291. 1837 ,,,
wfo-1000079629,urn:lsid:ipni.org:names:77358887-1,Petunia mirabilis,Rchb. ex Richt.,Allg. Gartenzeitung 6: 9. 1838 [13 Jan 1838] ,,,
