WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200114924,urn:lsid:ipni.org:names:77370055-1,Odontarrhena smolikana subsp. serpentinicola,(F.K.Mey.) Španiel,Phytotaxa 721(1): 93. 2025 [3 Oct 2025] [epublished],,Brassicaceae Alyssum serpentinicola F.K.Mey.,(F.K.Mey.)
wfo-1200114992,urn:lsid:ipni.org:names:77370396-1,Erophila spathulata subsp. obovata,(Jord.) Soó,Acta Bot. Acad. Sci. Hung. 10: 372. 1964 ,,Brassicaceae Erophila obovata Jord.,(Jord.)
wfo-1200114993,urn:lsid:ipni.org:names:77370397-1,Erophila praecox subsp. glabrescens,(Jord.) Soó,Acta Bot. Acad. Sci. Hung. 10: 372. 1964 ,,Brassicaceae Erophila glabrescens Jord.,(Jord.)
wfo-1200115126,urn:lsid:ipni.org:names:77370535-1,Camelina microcarpa subsp. pilosa,(DC.) Soó,Acta Bot. Acad. Sci. Hung. 10: 373. 1964 ,,Brassicaceae Camelina sativa Crantz var. pilosa DC.,(DC.)
wfo-1200115001,urn:lsid:ipni.org:names:77370536-1,Biscutella laevigata var. lobulata,Soó,Acta Bot. Acad. Sci. Hung. 10: 373. 1964 ,nom. inval.    Contrary to Art. 40.1. ICN (2018). Type not indicated.,,
wfo-1200115002,urn:lsid:ipni.org:names:77370537-1,Biscutella laevigata var. bodajkensis,Soó,Acta Bot. Acad. Sci. Hung. 10: 373. 1964 ,nom. inval.    Contrary to Art. 40.1. ICN (2025). Type not indicated.,,
wfo-1200115004,urn:lsid:ipni.org:names:77370538-1,Erysimum erysimoides var. buekkense,Boros,"Bot. Közlem. 35: 314. 1938 , as 'bükkense'",,,
wfo-0000735666,urn:lsid:ipni.org:names:77370539-1,Thlaspi jankae subsp. schudichii,Soó,Acta Bot. Acad. Sci. Hung. 10: 375. 1964 ,nom. inval. nom. nud.    Contrary to Art. 41.5. ICN (2025) Basionym cited was not validly published,,
wfo-1200115029,urn:lsid:ipni.org:names:77370795-1,Erysimum odoratum subsp. buekkense,(Boros) Soó,"Acta Bot. Acad. Sci. Hung. 10: 375. 1964 , as 'bükkense'",,Brassicaceae Erysimum erysimoides Fritsch var. buekkense Boros,(Boros)
wfo-1000085497,urn:lsid:ipni.org:names:77370957-1,Iberis sect. Teesdaliopsis,Willk.,Prodr. Fl. Hispan. 3: 773. 1880 [Apr-May 1880] ,,,
wfo-1200115203,urn:lsid:ipni.org:names:77370959-1,Teesdaliopsis,(Willk.) Gand.,Bull. Soc. Bot. France 45: 593. 1899 [1898 publ. Aug 1899] ,,Brassicaceae Iberis sect. Teesdaliopsis Willk.,(Willk.)
wfo-1000085620,urn:lsid:ipni.org:names:77371327-1,Caulanthus sierrae,R.E.Buck,Madroño 72(4): [1]. 2025 [30 Oct 2025] [epublished],,,
