WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000085146,urn:lsid:ipni.org:names:77369929-1,Sabal tamaulipensis,Grinage,Palms (1999+) 69(3): 131. 2025 ,,,
wfo-1000085278,urn:lsid:ipni.org:names:77370212-1,Chamaedorea delicata,Hodel,PalmArbor 2025(10): 1. [epublished],,,
wfo-1000085279,urn:lsid:ipni.org:names:77370213-1,Chrysalidocarpus hamannii,Hodel,PalmArbor 2025(12): 4. [epublished],,,
wfo-1200114976,urn:lsid:ipni.org:names:77370359-1,Metroxylon sagu var. peekelianum,Becc.,"Ann. Roy. Bot. Gard. (Calcutta) 12(2): 167. 1918 , as 'Metroxylon sagus var. peekelianum'",,,
wfo-1200114977,urn:lsid:ipni.org:names:77370360-1,Metroxylon sagu var. gogolense,Becc.,"Ann. Roy. Bot. Gard. (Calcutta) 12(2): 168. 1918 , as 'Metroxylon sagus var. gogolense'",,,
wfo-1200114968,urn:lsid:ipni.org:names:77370362-1,Metroxylon rumphii var. longispinum,(Mart.) Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 173. 1918 ,,Arecaceae Metroxylon longispinum Mart.,(Mart.)
wfo-1200114974,urn:lsid:ipni.org:names:77370363-1,Metroxylon rumphii var. sylvestre,(Mart.) Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 174. 1918 ,,Arecaceae Metroxylon sylvestre Mart.,(Mart.)
wfo-1200114966,urn:lsid:ipni.org:names:77370364-1,Metroxylon rumphii var. ceramense,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,
wfo-1200114971,urn:lsid:ipni.org:names:77370365-1,Metroxylon rumphii subvar. platyphyllum,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,
wfo-1200114973,urn:lsid:ipni.org:names:77370366-1,Metroxylon rumphii subvar. rubrum,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,
wfo-1200114964,urn:lsid:ipni.org:names:77370367-1,Metroxylon rumphii subvar. album,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,
wfo-1200114970,urn:lsid:ipni.org:names:77370368-1,Metroxylon rumphii subvar. nigrum,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 175. 1918 ,,,
wfo-1200114969,urn:lsid:ipni.org:names:77370369-1,Metroxylon rumphii var. micracanthum,(Mart.) Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 176. 1918 ,,Arecaceae Metroxylon micracanthum Mart.,(Mart.)
wfo-1200114965,urn:lsid:ipni.org:names:77370370-1,Metroxylon rumphii var. buruense,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 177. 1918 ,,,
wfo-1200114967,urn:lsid:ipni.org:names:77370371-1,Metroxylon rumphii var. flyriverense,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 178. 1918 ,,,
wfo-1200114978,urn:lsid:ipni.org:names:77370372-1,Metroxylon squarrosum var. kilwoi,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 180. 1918 ,,,
wfo-1200114980,urn:lsid:ipni.org:names:77370373-1,Metroxylon squarrosum var. killasi,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 180. 1918 ,,,
wfo-1200114982,urn:lsid:ipni.org:names:77370374-1,Metroxylon squarrosum var. kilkarua,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 180. 1918 ,,,
wfo-1200114988,urn:lsid:ipni.org:names:77370375-1,Metroxylon squarrosum var. kilatan,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,,
wfo-1200114981,urn:lsid:ipni.org:names:77370376-1,Metroxylon squarrosum var. kilkour,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,,
wfo-1200114979,urn:lsid:ipni.org:names:77370377-1,Metroxylon squarrosum var. kiltafuk,Becc.,Ann. Roy. Bot. Gard. (Calcutta) 12(2): 181. 1918 ,,,
