WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200114275,urn:lsid:ipni.org:names:77366843-1,Carex longifolia,J.P.Wolff ex J.F.Lehm.,Prim. Lin. Fl. Herbipol. 62. 1809 ,pro syn.    of carex umbrosa,,
wfo-0000464358,urn:lsid:ipni.org:names:310412-1,Machaerina rubiginosa,(Biehler) T.Koyama,Naturaliste Canad. 88: 249. 1961 ,isonym,Cyperaceae Fuirena rubiginosa Biehler,(Biehler)
