WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200114888,urn:lsid:ipni.org:names:77369703-1,Hibiscus waimeae var. hannerae,O.Deg. & I.Deg.,Fl. Hawaiiensis [Degener] Fam. 221: [s.p.]. 1962 ,,,
wfo-1000085002,urn:lsid:ipni.org:names:77369841-1,Hibiscus hannerae,(O.Deg. & I.Deg.) Heintzman & Deans,Bishop Mus. Occas. Pap. 163: 241. 2025 [23 Sep 2025] [epublished],,Malvaceae Hibiscus waimeae A.Heller var. hannerae O.Deg. & I.Deg.,(O.Deg. & I.Deg.)
wfo-1200114839,urn:lsid:ipni.org:names:77445-3,Cienfuegosia hakeifolia var. hakeifolia,(Giord.) Hochr.,Annuaire Conserv. Jard. Bot. Genève 6: 56. 1902 ,,,(Giord.)
wfo-1200114882,urn:lsid:ipni.org:names:53162-3,Abutilon indicum var. australiense,Hochr.,Annuaire Conserv. Jard. Bot. Genève 6: 20. 1902 ,,,
wfo-1000085098,urn:lsid:ipni.org:names:64801-3,Plagianthus discolor,(Hook.) Asch.,"Index Seminum (B, Berolinensis) 1861(App.): 10. (1861) ",,Malvaceae Sida discolor Hook.,(Hook.)
