WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200113920,urn:lsid:ipni.org:names:77365287-1,Knautia arvensis var. pseudolongifolia,Szabó,Math. Term. Közlem. 31: 244. 1911 ,Dipsacaceae,,,
wfo-1200114012,urn:lsid:ipni.org:names:77365640-1,Knautia arvensis subsp. pseudolongifolia,(Szabó) O.Schwarz,Mitt. Thüring. Bot. Ges. 1(1): 118. 1949 ,Dipsacaceae,,Dipsacaceae Knautia arvensis Coult. var. pseudolongifolia Szabó,(Szabó)
