WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100005010,urn:lsid:ipni.org:names:77356958-1,subfam. Dipsacoideae,Eaton,"Bot. Dict. ed. 4: 36. 1836 [Apr - May 1836] , as 'Dipsaceae'",Caprifoliaceae,,,
wfo-4100005011,urn:lsid:ipni.org:names:77356959-1,subfam. Valerianoideae,Raf.,"Ann. Gén. Sci. Phys. 6: 88. 1820 , as 'Valerianea'",Caprifoliaceae,,,
wfo-4100005017,urn:lsid:ipni.org:names:77357089-1,subfam. Caprifolioideae,Eaton,"Bot. Dict. ed. 4: 36. 1836 [Apr - May 1836] , as 'Caprifoliaceae'",Caprifoliaceae,,,
wfo-7000001153,urn:lsid:ipni.org:names:77357090-1,subfam. Diervilloideae,Raf.,"Ann. Gén. Sci. Phys. 6: 82. 1820 [Oct-Dec 1820] , as 'Diervillaria'",Caprifoliaceae,,,
wfo-7000001154,urn:lsid:ipni.org:names:77357092-1,subfam. Linnaeoideae,Raf.,"Ann. Gén. Sci. Phys. 6: 83. 1820 [Oct-Dec 1820] , as 'Linnedia'",Caprifoliaceae,,,
wfo-4100005018,urn:lsid:ipni.org:names:77357093-1,subfam. Morinoideae,Burnett,"Outlines Bot. 918. 1835 , as 'Morinidae'",Caprifoliaceae,,,
wfo-4100005019,urn:lsid:ipni.org:names:77357104-1,trib. Dipsaceae,Rchb.,Fl. Germ. Excurs. 1(3): 192. 1831 [Jul-Dec 1831] ,Caprifoliaceae,,,
wfo-1200110586,urn:lsid:ipni.org:names:77357723-1,Caprifolium perfoliatum var. pallidum,(Host) Schur,Oesterr. Bot. Z. 11: 90. 1861 ,Caprifoliaceae,,Caprifoliaceae Lonicera pallida Host,(Host)
