WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200114874,urn:lsid:ipni.org:names:77368655-1,Salix magnifica f. apatela,(C.K.Schneid.) I.V.Belyaeva,Bot. Mag. 42(1): 92. 2025 [6 May 2025] [epublished],,Salicaceae Salix apatela C.K.Schneid.,(C.K.Schneid.)
wfo-1200114875,urn:lsid:ipni.org:names:77368656-1,Salix magnifica f. ulotricha,(C.K.Schneid.) I.V.Belyaeva,Bot. Mag. 42(1): 92. 2025 [6 May 2025] [epublished],,Salicaceae Salix ulotricha C.K.Schneid.,(C.K.Schneid.)
wfo-1200114864,urn:lsid:ipni.org:names:77368663-1,Salix fragilis var. capitata,Snarkis,Vad. Liet. Augal. Paž. 225. 1954 as 'capitalus',nom. inval.    Published without Latin descriptiption,,
