WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084929,urn:lsid:ipni.org:names:77369684-1,Pinus rarissima,Businský,Phytotaxa 718(4): 250. 2025 [24 Sep 2025] [epublished],Pinaceae,,,
wfo-1000084881,urn:lsid:ipni.org:names:134384-3,Callitris siussii,R.T.Baker & H.G.Sm.,Res. Pines Australia 89. 1910 ,Cupressaceae,"nom. inval.    , pro syn under Callitris robusta F.Muell.",,
