WFOID,IPNID,scientificName,authorship,namePublishedin,Family,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000084899,urn:lsid:ipni.org:names:77369623-1,Phaseolus philadelphus,C.Krüger,Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten 21: 119. 1852 [1853 publ. 1852?] ,Fabaceae,,,
wfo-1000084900,urn:lsid:ipni.org:names:77369624-1,Phaseolus ornithopus,C.Krüger,Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten 21: 120. 1852 [1853 publ. 1852?] ,Fabaceae,,,
wfo-1000084901,urn:lsid:ipni.org:names:77369625-1,Phaseolus butiraceus,C.Krüger,Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten 21: 120. 1852 [1853 publ. 1852?] ,Fabaceae,,,
wfo-1000084902,urn:lsid:ipni.org:names:77369626-1,Phaseolus melaleucus,D.Heese,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 1: 218. 1853 ",Fabaceae,,,
wfo-1000084903,urn:lsid:ipni.org:names:77369627-1,Phaseolus ceratonioides,D.Heese,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 1: 218. 1853 ",Fabaceae,,,
wfo-1000084904,urn:lsid:ipni.org:names:77369628-1,Phaseolus philadelphicus,D.Heese,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 1: 219. 1853 ",Fabaceae,,,
wfo-1000085094,urn:lsid:ipni.org:names:77369629-1,Phaseolus nigricans,D.Heese,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 1: 219. 1853 ",Fabaceae,,,
wfo-1000084905,urn:lsid:ipni.org:names:77369630-1,Phaseolus saponaria,D.Heese,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 1: 219. 1853 ",Fabaceae,,,
wfo-1000085095,urn:lsid:ipni.org:names:77369631-1,Phaseolus capensis,D.Heese,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 1: 219. 1853 ",Fabaceae,,,
wfo-1000084907,urn:lsid:ipni.org:names:77369642-1,Phaseolus nankinensis,E.Bouché,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 2: 238. 1854 ",Fabaceae,,,
wfo-1000084908,urn:lsid:ipni.org:names:77369643-1,Phaseolus niger,E.Bouché,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 2: 256. 1854 ",Fabaceae,,,
wfo-1000084910,urn:lsid:ipni.org:names:77369645-1,Laburnum aeolicum,(Guss.) K.Koch ex Pasewaldt,"Verh. Vereins Beford. Gartenbaues Konigl. Preuss. Staaten n.s., 3: 87. 1855 , as 'aeolicus'",Leguminosae,,Leguminosae Cytisus aeolicus Guss.,(Guss.)
wfo-1200114852,urn:lsid:ipni.org:names:77369650-1,Anthyllis polyphylla f. ramosa,Nyár.,"Bul. Şti. Acad. Republ. Populare Romîne, Sect. Şti. Biol. Agron. Geol. Geogr. 3(1): 32. 1951 ; et nom. inval. in Koloslov. flórája 321 (1942), descr. Hung.",Leguminosae,,,
wfo-1200114850,urn:lsid:ipni.org:names:77369652-1,Trifolium pannonicum subsp. carpaticum,Soó,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,Leguminosae,,,
wfo-1200114848,urn:lsid:ipni.org:names:77369653-1,Anthyllis macrocephala f. aequiloba,(Sagorski) Soó,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,Leguminosae,nom. inval.    Contrary to Art. 41.5. ICN (2025) No full and direct reference to basionym was given (page no. missing),Leguminosae Anthyllis polyphylla (DC.) G.Don var. aequiloba Sagorski,(Sagorski)
wfo-1200114849,urn:lsid:ipni.org:names:77369655-1,Anthyllis macrocephala f. minor,Soó,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,Leguminosae,nom. inval. nom. nud.    Name cited as basionym was not validly published,,
wfo-1200114887,urn:lsid:ipni.org:names:77369680-1,Anthyllis vulneraria var. rubriflora,Schur,Enum. Pl. Transsilv. 155. 1866 ,Leguminosae,,,
wfo-0000209330,urn:lsid:ipni.org:names:77369681-1,Anthyllis macrocephala var. schiwereckii,(DC.) Soó,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,Leguminosae,,Fabaceae Anthyllis vulneraria L. var. schiwereckii DC.,(DC.)
wfo-1000084933,urn:lsid:ipni.org:names:77369682-1,Caragana sericophylla,"Bhattacharyya, Subhasmit; Patil, Sameer; Singh & Sushil Kumar",Phytotaxa 718(4): 298. 2025 [24 Sep 2025] [epublished],Leguminosae,,,
wfo-0001449039,urn:lsid:ipni.org:names:77369687-1,Trifolium echinatum var. brevidens,Thell.,Advent. Ruder. Fl. Mannheim 131. 1907 ,Leguminosae,,,
wfo-1200114851,urn:lsid:ipni.org:names:77369712-1,Anthyllis macrocephala f. ramosa,(Nyár.) Soó,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,Leguminosae,"nom. inval.    , lacking full and direct basionym ref",Leguminosae Anthyllis polyphylla (DC.) G.Don f. ramosa Nyár.,(Nyár.)
wfo-1000085006,urn:lsid:ipni.org:names:77369845-1,Astragalus zhobensis,"N.Khan, Amjad Khan & T.Khan",Nordic J. Bot. 2025(10)-e04845: 2. [18 Sep 2025] [epublished],Leguminosae,,,
wfo-1200114890,urn:lsid:ipni.org:names:77369881-1,Anthyllis alpestris var. pallidiflora,Jord. ex Rouy,Fl. France [Rouy & Foucaud] 4: 289. 1897 ,Leguminosae,,,
wfo-1200001906,urn:lsid:ipni.org:names:77369883-1,Anthyllis alpestris var. pyrenaica,Rouy,Fl. France [Rouy & Foucaud] 4: 289. 1897 ,Leguminosae,,,
wfo-1200114859,urn:lsid:ipni.org:names:77369886-1,Anthyllis alpestris var. oreigenes,Sagorski,Allg. Bot. Z. Syst. 14: 56. 1908 ,Leguminosae,,,
wfo-1200114860,urn:lsid:ipni.org:names:77369891-1,Tetragonolobus siliquosus var. salinus,Schur,Enum. Pl. Transsilv. 160. 1866 ,Leguminosae,,,
wfo-0001061415,urn:lsid:ipni.org:names:77369892-1,Lotus uliginosus var. villosus,Lamotte,Prodr. Fl. Plat. Centr. 1: 208. 1876 ,Leguminosae,,,
wfo-1200114857,urn:lsid:ipni.org:names:77369893-1,Lotus borbasii var. futakii,Borsos,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,Leguminosae,"nom. inval.    , basionym not validly published",,
wfo-1200114903,urn:lsid:ipni.org:names:77369895-1,Macropsychanthus bracteosus,"Fonseca-Cortés, R.Clark & L.P.Queiroz",Phytotaxa 720(2): 98. 2025 [30 Sep 2025] [epublished],Leguminosae,,,
wfo-1200114904,urn:lsid:ipni.org:names:77369896-1,Macropsychanthus magnificus,"Fonseca-Cortés, R.Clark & L.P.Queiroz",Phytotaxa 720(2): 98. 2025 [30 Sep 2025] [epublished],Leguminosae,,,
wfo-1200114905,urn:lsid:ipni.org:names:77369897-1,Macropsychanthus wiakabumba,"Fonseca-Cortés, R.Clark & L.P.Queiroz",Phytotaxa 720(2): 100. 2025 [30 Sep 2025] [epublished],Leguminosae,,,
wfo-1000085003,urn:lsid:ipni.org:names:77369898-1,Macropsychanthus glabricalyx,"(Verdc.) Fonseca-Cortés, R.Clark & L.P.Queiroz",Phytotaxa 720(2): 107. 2025 [30 Sep 2025] [epublished],Leguminosae,,Leguminosae Macropsychanthus lauterbachii Harms subsp. glabricalyx Verdc.,(Verdc.)
wfo-1000085004,urn:lsid:ipni.org:names:77369899-1,Macropsychanthus hirsutus,"(Verdc.) Fonseca-Cortés, R.Clark & L.P.Queiroz",Phytotaxa 720(2): 111. 2025 [30 Sep 2025] [epublished],Leguminosae,,Leguminosae Macropsychanthus lauterbachii Harms var. hirsutus Verdc.,(Verdc.)
wfo-1200114908,urn:lsid:ipni.org:names:77369904-1,Aspalathus chlorina,C.H.Stirt. & Muasya,Phytotaxa 720(2): 173. 2025 [30 Sep 2025] [epublished],Leguminosae,,,
wfo-1200114909,urn:lsid:ipni.org:names:77369905-1,Aspalathus vulpicaudata,C.H.Stirt. & Muasya,Phytotaxa 720(2): 174. 2025 [30 Sep 2025] [epublished],Leguminosae,,,
wfo-1200114911,urn:lsid:ipni.org:names:77369911-1,Aspalathus outrampsii,C.H.Stirt. & Muasya,Phytotaxa 720(2): 176. 2025 [30 Sep 2025] [epublished],Leguminosae,,,
wfo-1200114912,urn:lsid:ipni.org:names:77369912-1,Lotus corniculatus var. microphyllus,Hausskn. ex Asch. & Graebn.,Syn. Mitteleur. Fl. 6(2): 684. 1909 ,Fabaceae,,,
wfo-1000085075,urn:lsid:ipni.org:names:524297-1,Ulex europaeus,Savi,"Tratt. Alb. Toscana, ed. 2 1: 227. 1811 ",Leguminosae,,,
wfo-1000085078,urn:lsid:ipni.org:names:506511-1,Meibomia adscendens,Hoehne,"Album Bot. Mus. Paul. 130. 1925 , in obs.; Hoehne,Araucarilandia, 100 (1930)",Fabaceae,,,
wfo-1000085079,urn:lsid:ipni.org:names:506863-1,Meibomia uncinata,Hoehne,"Album Bot. Mus. Paul. 138. 1925 , in obs.; Hoehne,Araucarilandia, 100 (1930), in obs.",Fabaceae,,,
wfo-1000085089,urn:lsid:ipni.org:names:514793-1,Pithecellobium pistaciifolium,Dugand,"Apuntes Hist. Nat. Dept. Atlántico 31. 1933 , pro syn. ; cf. Britton & Killip inAnn. N. Y. Acad. Sc. xxxv. (Mimos. & Caesalpin. Colomb.) 128 (1936), in syn.",Leguminosae,,,
wfo-1000085090,urn:lsid:ipni.org:names:485477-1,Cathormion mangense,Dugand,"Apuntes Hist. Nat. Dept. Atlántico 32. 1933 ; cf. Britton & Killip in Ann. N. Y.Acad. Sc. xxxv. (Mimos. & Caesalpin. Colomb.) 129 (1936), in syn.",Mimosaceae,,,
