WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000088185,urn:lsid:ipni.org:names:77376560-1,Sabdariffa sangaredi,Thiam & Cheek,PhytoKeys 271: 18. 2026 [10 Feb 2026] ,,,
wfo-1000088186,urn:lsid:ipni.org:names:77376561-1,Sabdariffa kounounkan,Cheek,PhytoKeys 271: 24. 2026 [10 Feb 2026] ,,,
wfo-1000088280,urn:lsid:ipni.org:names:77376861-1,Alcea chinensis,Lam.,Encycl. 1(1): 77. 1785 [2 Dec 1783] ,,,
