WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000080834,urn:lsid:ipni.org:names:77360036-1,Syzygium triflorum,"T.T.Hoang, Kim Thanh, Tagane & D.H.Cuong",PhytoKeys 255: 77. 2025 [10 Apr 2025] [epublished],,,
wfo-4100005199,urn:lsid:ipni.org:names:77360869-1,subtrib. Triplarininae,Rye & M.D.Barrett,Austral. Syst. Bot. 38(1)-SB24014: 23. 2025 [21 Feb 2025] [epublished],,,
wfo-1200112615,urn:lsid:ipni.org:names:77360903-1,Houttuynia,Sepp,Bloemk. Woordenb. 232. 1821 ,nom. illeg. later homonym,,
