WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000079272,urn:lsid:ipni.org:names:77357865-1,Myrceugenia bonita,F.C.S.Vieira,Phytotaxa 691(2): 202. 2025 [6 Mar 2025] [epublished],,,
wfo-1000079273,urn:lsid:ipni.org:names:77357867-1,Myrceugenia nebulosa,F.C.S.Vieira & L.D.Meireles,Phytotaxa 691(2): 206. 2025 [6 Mar 2025] [epublished],,,
wfo-1000079275,urn:lsid:ipni.org:names:77357869-1,Myrceugenia oreades,F.C.S.Vieira & H.Lisboa,Phytotaxa 691(2): 207. 2025 [6 Mar 2025] [epublished],,,
wfo-1000079354,urn:lsid:ipni.org:names:77358204-1,Myrtus moschata,hort. ex Reider,Vollst. Prakt. Handb. Gesammten Bl.-gärtn. 88. 1843 ,isonym,,
wfo-1000079841,urn:lsid:ipni.org:names:77358206-1,Myrtus moschata,hort. ex Reider,Schnell Unterr. Bot. Blumist 428. 1835 ,,,
wfo-1000079701,urn:lsid:ipni.org:names:77359011-1,Myrcia macrobracteosa,T.Fern.,Nordic J. Bot. 2025(2)-e04381: 10. 2024 [7 Nov 2024] [epublished],,,
