WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-4100006361,urn:lsid:ipni.org:names:77374097-1,Tutunakanthus,L.O.Alvarado & Díaz-Mota,Bot. Sci. 104(1): 3. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087171,urn:lsid:ipni.org:names:77374098-1,Tutunakanthus caninus,Díaz-Mota & L.O.Alvarado,Bot. Sci. 104(1): 4. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087172,urn:lsid:ipni.org:names:77374099-1,Tutunakanthus esanchezii,L.O.Alvarado & Díaz-Mota,Bot. Sci. 104(1): 7. 2025 [13 Oct 2025] [epublished],,,
wfo-1000087173,urn:lsid:ipni.org:names:77374100-1,Tutunakanthus inops,(Woodson) Díaz-Mota & L.O.Alvarado,Bot. Sci. 104(1): 8. 2025 [13 Oct 2025] [epublished],,Asclepiadaceae Matelea inops Woodson,(Woodson)
