WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200112580,urn:lsid:ipni.org:names:77360572-1,Parsonsia linearis,hort. ex Nietner,Allg. Gartenzeitung 13: 402. 1845 [20 Dec 1845] ,,,
wfo-1000075573,urn:lsid:ipni.org:names:77351569-1,Chloropetalum viride,(H.A.Keller & S.A.Cáceres) Morillo,"Mem. Fund. La Salle Ci. Nat. 81(190): 47, sub Chloropetalum. 2023 [30 Oct 2023] ",,Apocynaceae Tressensia viridis H.A.Keller & S.A.Cáceres,(H.A.Keller & S.A.Cáceres)
