WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-0001425833,urn:lsid:ipni.org:names:77361382-1,Apocynum venetum subsp. armenum,(Pobed.) M.H.J.van der Meer,Cact. Phantast. 2025(2): 1. [9 Apr 2025] [epublished],,Apocynaceae Apocynum armenum Pobed.,(Pobed.)
wfo-0001425834,urn:lsid:ipni.org:names:77361383-1,Apocynum venetum subsp. basikurumon,(Hara) M.H.J.van der Meer,Cact. Phantast. 2025(2): 1. [9 Apr 2025] [epublished],,Apocynaceae Apocynum basikurumon Hara,(Hara)
wfo-0001425835,urn:lsid:ipni.org:names:77361384-1,Apocynum venetum subsp. lancifolium,(Russanov) M.H.J.van der Meer,Cact. Phantast. 2025(2): 1. [9 Apr 2025] [epublished],,Apocynaceae Apocynum lancifolium Russanov,(Russanov)
wfo-0001425836,urn:lsid:ipni.org:names:77361385-1,Apocynum venetum subsp. russanovii,(Pobed.) M.H.J.van der Meer,Cact. Phantast. 2025(2): 1. [9 Apr 2025] [epublished],,Apocynaceae Apocynum russanovii Pobed.,(Pobed.)
wfo-0001425837,urn:lsid:ipni.org:names:77361386-1,Apocynum venetum subsp. sarmatiense,(Woodson) M.H.J.van der Meer,Cact. Phantast. 2025(2): 1. [9 Apr 2025] [epublished],,Apocynaceae Trachomitum sarmatiense Woodson,(Woodson)
wfo-0001425838,urn:lsid:ipni.org:names:77361387-1,Apocynum venetum subsp. scabrum,(Russanov) M.H.J.van der Meer,Cact. Phantast. 2025(2): 1. [9 Apr 2025] [epublished],,Apocynaceae Apocynum scabrum Russanov,(Russanov)
wfo-0001425839,urn:lsid:ipni.org:names:77361388-1,Apocynum venetum subsp. tauricum,(Pobed.) M.H.J.van der Meer,Cact. Phantast. 2025(2): 2. [9 Apr 2025] [epublished],,Apocynaceae Apocynum tauricum Pobed.,(Pobed.)
wfo-0001426040,urn:lsid:ipni.org:names:77361389-1,Malouetia tamaquarina var. peruviana,(Woodson) M.H.J.van der Meer,Cact. Phantast. 2025(2): 2. [9 Apr 2025] [epublished],,Apocynaceae Malouetia peruviana Woodson,(Woodson)
wfo-0001423941,urn:lsid:ipni.org:names:77361391-1,Tabernaemontana peschiera,M.H.J.van der Meer,Cact. Phantast. 2025(2): 2. [9 Apr 2025] [epublished],,,
wfo-1000081413,urn:lsid:ipni.org:names:77361866-1,Alafia orientalis,K.Schum. ex De Wild.,Apocyn. Lacticif. 1: 15. 1903 ,,,
wfo-1000081686,urn:lsid:ipni.org:names:77362192-1,Orinoquia brasiliensis,T.S.Cout. & L.O.Alvarado,Phytotaxa 702(1): 94. 2025 [22 May 2025] [epublished],,,
