WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000087439,urn:lsid:ipni.org:names:77374688-1,Stelis jacobi,Rykacz.,Alcumena 17: 121. 2024 [epublished],,,
wfo-1000087440,urn:lsid:ipni.org:names:77374689-1,Stelis barbarae,Rykacz.,Alcumena 17: 122. 2024 [epublished],,,
wfo-1000087441,urn:lsid:ipni.org:names:77374690-1,Lepanthes anastassiae,Rykacz.,Alcumena 17: 124. 2024 [epublished],,,
wfo-1000087442,urn:lsid:ipni.org:names:77374691-1,Lepanthes andreasii,Rykacz.,Alcumena 17: 125. 2024 [epublished],,,
wfo-1000087443,urn:lsid:ipni.org:names:77374692-1,Muscarella mac-intoshii,Rykacz. & Driessen,Alcumena 17: 127. 2024 [epublished],,,
wfo-1000087462,urn:lsid:ipni.org:names:77374735-1,Habenaria adamantina,Cruz-Lustre & J.A.N.Bat.,Pl. Ecol. Evol. 159(1): 16. 2026 [15 Jan 2026] [epublished],,,
wfo-4100006380,urn:lsid:ipni.org:names:77374740-1,× Agandra,McHatton,Orchids (West Palm Beach) 94(9): 768. 2025 [27 Aug 2025] [epublished],,,
wfo-1000087578,urn:lsid:ipni.org:names:77374967-1,Phreatia tinukariensis,Juswara & Wibowo,Blumea 69(3): 267. 2024 [11 Dec 2024] [epublished],,,
wfo-1000087589,urn:lsid:ipni.org:names:77375014-1,Epidendrum caducispathum,"Hágsater, E.Santiago & J.Duarte",Icon. Orchid. 20: t. 2009. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087590,urn:lsid:ipni.org:names:77375017-1,Epidendrum callosum,"Hágsater, M.Portilla & E.Santiago",Icon. Orchid. 20: t. 2010. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087591,urn:lsid:ipni.org:names:77375019-1,Epidendrum cubicum,"Hágsater, H.Medina & J.Portilla",Icon. Orchid. 20: t. 2022. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087592,urn:lsid:ipni.org:names:77375021-1,Epidendrum expansilobum,C.Castro & Hágsater,Icon. Orchid. 20: t. 2031. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087593,urn:lsid:ipni.org:names:77375022-1,Epidendrum juaicaense,"Hágsater, L.Pina & J.Duarte",Icon. Orchid. 20: t. 2043. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087594,urn:lsid:ipni.org:names:77375024-1,Epidendrum julieannae,Hágsater & C.Castro,Icon. Orchid. 20: t. 2044. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087595,urn:lsid:ipni.org:names:77375025-1,Epidendrum kiat-tanii,"Hágsater, E.Santiago, H.Medina & J.Portilla",Icon. Orchid. 20: t. 2045. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087596,urn:lsid:ipni.org:names:77375026-1,Epidendrum noriadelapaz,"Est.Domínguez, O.A.Mesa & Hágsater",Icon. Orchid. 20: t. 2063. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087597,urn:lsid:ipni.org:names:77375028-1,Epidendrum parvialbertii,Hágsater & E.Santiago,Icon. Orchid. 20: t. 2071. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087598,urn:lsid:ipni.org:names:77375036-1,Epidendrum pseudopurum,Hágsater & Sierra-Ariza,Icon. Orchid. 20: t. 2077. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087599,urn:lsid:ipni.org:names:77375037-1,Epidendrum quilinsayacoense,Hágsater & E.Santiago,Icon. Orchid. 20: t. 2079. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087600,urn:lsid:ipni.org:names:77375039-1,Epidendrum rioalisalense,Hágsater & E.Santiago,Icon. Orchid. 20: t. 2085. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087601,urn:lsid:ipni.org:names:77375040-1,Epidendrum sisavitaense,Hágsater & E.Santiago,Icon. Orchid. 20: t. 2091. 2025 [24 Sep 2025] [epublished],,,
wfo-1000087605,urn:lsid:ipni.org:names:77375056-1,Prasophyllum laticallosum,G.P.Phillips & H.C.Zimmer,Austral. J. Taxon. 108: 2. 2026 [2 Jan 2026] [epublished],,,
wfo-1000087628,urn:lsid:ipni.org:names:77375110-1,Acianthera ataleiensis,Campacci & C.R.M.Silva,Colet. Orquídeas Brasil. 20: 814. 2025 [15 Dec 2025] ,,,
wfo-1000087630,urn:lsid:ipni.org:names:77375112-1,Hoffmannseggella regentii,V.P.Castro & D.Motte,Bol. CAOB 94: 64. 2014 ,,,
wfo-1000087631,urn:lsid:ipni.org:names:77375113-1,Hoffmannseggella × espeschitii,Locatelli,Colet. Orquídeas Brasil. 20: 818. 2025 [15 Dec 2025] ,,,
wfo-1000087632,urn:lsid:ipni.org:names:77375115-1,Hoffmannseggella × freitasii,Rosim & Campacci,Colet. Orquídeas Brasil. 20: 822. 2025 [15 Dec 2025] ,,,
wfo-1000087633,urn:lsid:ipni.org:names:77375116-1,Hoffmannseggella meninensis,Campacci,Colet. Orquídeas Brasil. 20: 826. 2025 [15 Dec 2025] ,,,
wfo-1000087635,urn:lsid:ipni.org:names:77375118-1,Hoffmannseggella × ivonairiana,Campacci,Colet. Orquídeas Brasil. 20: 830. 2025 [15 Dec 2025] ,,,
wfo-1000087636,urn:lsid:ipni.org:names:77375119-1,Hoffmannseggella topazzoana,Campacci & Locatelli,Colet. Orquídeas Brasil. 20: 834. 2025 [15 Dec 2025] ,,,
wfo-1000087638,urn:lsid:ipni.org:names:77375121-1,Pabstiella danielana,Campacci & C.R.M.Silva,"Colet. Orquídeas Brasil. 20: 838. 2025 [15 Dec 2025] , as 'danielaiana'",,,
wfo-1000087640,urn:lsid:ipni.org:names:77375123-1,Pleurothallopsis gabrielae,Campacci & C.R.M.Silva,Colet. Orquídeas Brasil. 20: 842. 2025 [15 Dec 2025] ,,,
wfo-1000087643,urn:lsid:ipni.org:names:77375128-1,Zygostates fulniorum,Campacci & C.R.M.Silva,Colet. Orquídeas Brasil. 20: 846. 2025 [15 Dec 2025] ,,,
wfo-1000087662,urn:lsid:ipni.org:names:77375362-1,Crepidium assamicum,K.Gogoi & Jintu Sarma,Feddes Repert. 136(1): 29. 2024 [13 Oct 2024] [epublished],,,
wfo-1000087663,urn:lsid:ipni.org:names:77375366-1,Habenaria lamprophylla,(J.Stewart) Bytebier,Feddes Repert. 136(2): 66. 2025 [5 Feb 2025] [epublished],,Orchidaceae Bonatea lamprophylla J.Stewart,(J.Stewart)
wfo-1000087664,urn:lsid:ipni.org:names:77375367-1,Habenaria pulchella,(Summerh.) Bytebier,Feddes Repert. 136(2): 66. 2025 [5 Feb 2025] [epublished],,Orchidaceae Bonatea pulchella Summerh.,(Summerh.)
wfo-1000087732,urn:lsid:ipni.org:names:77375482-1,Telipogon choquequiraoense,C.Martel & Collantes,Brittonia [early view]: [2 of 7]. 2025 [2 Dec 2025] [epublished],,,
wfo-1000087787,urn:lsid:ipni.org:names:77375724-1,Pleurothallis vallejoi,"Sierra-Ariza, Alv.-Diaz & Mark Wilson",Lankesteriana 25(3): 153. 2025 [Oct 2025] [epublished],,,
wfo-1000087822,urn:lsid:ipni.org:names:77375770-1,Vanda kiattanii,Motes,Malayan Orchid Rev. 59: 53. 2025 ,,,
wfo-4100006394,urn:lsid:ipni.org:names:77375786-1,× Batepalum,J.M.H.Shaw & Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087826,urn:lsid:ipni.org:names:77375789-1,× Anacamptorchis nothosect. Andranorchis,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087827,urn:lsid:ipni.org:names:77375790-1,× Anacamptorchis nothosect. Coriorchis,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087828,urn:lsid:ipni.org:names:77375791-1,× Anacamptorchis nothosect. Masanthus,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087829,urn:lsid:ipni.org:names:77375792-1,× Anacamptorchis nothosect. Moriculae,Z.H.Feng,Plant 14(1): 2. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087830,urn:lsid:ipni.org:names:77375794-1,× Anacamptorchis nothosect. Moriorchis,Z.H.Feng,Plant 14(1): 3. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087831,urn:lsid:ipni.org:names:77375795-1,× Anacamptorchis nothosect. Morivinciales,Z.H.Feng,Plant 14(1): 3. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087832,urn:lsid:ipni.org:names:77375796-1,× Anacamptorchis nothosect. Phalaenorchis,Z.H.Feng,Plant 14(1): 3. 2026 [27 Jan 2026] [epublished],,,
wfo-1000087833,urn:lsid:ipni.org:names:77375797-1,× Anacamptorchis nothosect. Phaliales,Z.H.Feng,Plant 14(1): 3. 2026 [27 Jan 2026] [epublished],,,
