WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089792,urn:lsid:ipni.org:names:77379136-1,Habenaria sahanii,"(Kumar, G.S.Rawat & Jalal) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,"Orchidaceae Peristylus sahanii Kumar, G.S.Rawat & Jalal","(Kumar, G.S.Rawat & Jalal)"
wfo-1000089793,urn:lsid:ipni.org:names:77379137-1,Habenaria singula,"(Tang & F.T.Wang) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,Orchidaceae Herminium singulum Tang & F.T.Wang,(Tang & F.T.Wang)
wfo-1000089794,urn:lsid:ipni.org:names:77379138-1,Habenaria singulifolia,"M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,,
wfo-1000089795,urn:lsid:ipni.org:names:77379139-1,Habenaria societatis,"(Drake) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,Orchidaceae Hetaeria societatis Drake,(Drake)
wfo-1000089796,urn:lsid:ipni.org:names:77379140-1,Habenaria souliei,"(Finet) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,Orchidaceae Herminium angustifolium (Lindl.) Benth. ex Ridl. var. souliei Finet,(Finet)
wfo-1000089797,urn:lsid:ipni.org:names:77379141-1,Habenaria suavis,"(Tang & F.T.Wang) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,Orchidaceae Herminium suave Tang & F.T.Wang,(Tang & F.T.Wang)
wfo-1000089798,urn:lsid:ipni.org:names:77379143-1,Habenaria subalpina,"M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,"nom. inval.    , contrary to ICN art. 41.5., the replaced synonym is lacking a full and direct reference.",,
wfo-1000089799,urn:lsid:ipni.org:names:77379144-1,Habenaria tangiana,"(S.Y.Hu) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,Orchidaceae Peristylus tangianus S.Y.Hu,(S.Y.Hu)
wfo-1000089800,urn:lsid:ipni.org:names:77379145-1,Habenaria tenuicallus,"(Ormerod) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 173. 2026 [22 Apr 2026] ,,Orchidaceae Peristylus tenuicallus Ormerod,(Ormerod)
wfo-1000089801,urn:lsid:ipni.org:names:77379146-1,Habenaria tobensis,"(J.J.Sm.) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,Orchidaceae Peristylus tobensis J.J.Sm.,(J.J.Sm.)
wfo-1000089802,urn:lsid:ipni.org:names:77379147-1,Habenaria triangulata,"M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,,
wfo-1000089803,urn:lsid:ipni.org:names:77379148-1,Habenaria tricallosa,"(J.J.Sm.) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,Orchidaceae Peristylus tricallosus J.J.Sm.,(J.J.Sm.)
wfo-1000089804,urn:lsid:ipni.org:names:77379149-1,Habenaria unilateralis,"M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,,
wfo-1000089805,urn:lsid:ipni.org:names:77379150-1,Habenaria uttarakhandica,"M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,,
wfo-1000089806,urn:lsid:ipni.org:names:77379151-1,Habenaria vegrandis,"M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,,
wfo-1000089807,urn:lsid:ipni.org:names:77379152-1,Habenaria wangiana,"(X.H.Jin, Schuit., Raskoti & Lu Q.Huang) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,"Orchidaceae Herminium wangianum X.H.Jin, Schuit., Raskoti & Lu Q.Huang","(X.H.Jin, Schuit., Raskoti & Lu Q.Huang)"
wfo-1000089808,urn:lsid:ipni.org:names:77379153-1,Habenaria wheatleyi,"(P.J.Cribb & B.A.Lewis) M.W.Chase, X.H.Jin & Schuit.",Phytotaxa 752(2): 174. 2026 [22 Apr 2026] ,,Orchidaceae Peristylus wheatleyi P.J.Cribb & B.A.Lewis,(P.J.Cribb & B.A.Lewis)
wfo-1000089875,urn:lsid:ipni.org:names:77379350-1,Octomeria ivouquillasii,Vélez-Abarca & M.M.Jiménez,PhytoKeys 274: 101. 2026 [29 Apr 2026] ,,,
wfo-1000089876,urn:lsid:ipni.org:names:77379351-1,Octomeria tricarinata,Vélez-Abarca & M.M.Jiménez,PhytoKeys 274: 105. 2026 [29 Apr 2026] ,,,
wfo-1000089967,urn:lsid:ipni.org:names:77377654-1,Dendrobium × falconerwardianum,B.Q.Zheng & Qun Wang,PeerJ 14(e21153): 7. 2026 [15 Apr 2026] ,,,
