WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000087328,urn:lsid:ipni.org:names:77372726-1,Alphonsea yunnanensis,(P.T.Li) Y.H.Tan & B.Yang bis,PhytoKeys 267: 48. 2025 [2 Dec 2025] [epublished],,Annonaceae Orophea yunnanensis P.T.Li,(P.T.Li)
wfo-1200027777,urn:lsid:ipni.org:names:77373294-1,Uvaria hamiltonii var. fauveliana,Finet & Gagnep.,Mém. Soc. Bot. France 4: 68. 1906 ,,,
