WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078432,urn:lsid:ipni.org:names:77356918-1,Nasa katjae,"T.Henning, J.P.Allen & R.H.Acuña",PhytoKeys 252: 170. 2025 [19 Feb 2025] [epublished],,,
wfo-1000078433,urn:lsid:ipni.org:names:77356919-1,Nasa calycina,(Benth.) R.H.Acuña & T.Henning,PhytoKeys 252: 175. 2025 [19 Feb 2025] [epublished],,Loasaceae Loasa calycina Benth.,(Benth.)
