WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000085023,urn:lsid:ipni.org:names:77368640-1,Miconia argyroneura,Veitch ex R.Hogg & T.Moore,Florist & Pomol. 1863: 114. [early Aug 1863] ,,,
wfo-1000084730,urn:lsid:ipni.org:names:77368931-1,Sonerila charmadiensis,Karad. & Kakkal.,Phytotaxa 717(1): 90. 2025 [9 Sep 2025] [epublished],,,
wfo-1000084887,urn:lsid:ipni.org:names:77369493-1,Medinilla saxa,Fernando,Phytotaxa 718(2): 145. 2025 [18 Sep 2025] [epublished],,,
wfo-1000085014,urn:lsid:ipni.org:names:77360464-1,Microlicia geraizeira,Versiane & R.Romero,J. Pl. Taxon. & Geogr. (Webbia) 80(1): 44. 2025 [17 Apr 2025] [epublished],,,
