WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000078299,urn:lsid:ipni.org:names:77356287-1,Andromeda piluilifera,Rössig,Handb. Liebhaber Engl. Pflanzungen 24. 1790 ,,,
wfo-1200110593,urn:lsid:ipni.org:names:77356288-1,Andromeda serratifolia,Rössig,Handb. Liebhaber Engl. Pflanzungen 24. 1790 ,,,
wfo-1000078300,urn:lsid:ipni.org:names:77356289-1,Azalea coccinea,Rössig,Handb. Liebhaber Engl. Pflanzungen 36. 1790 ,,,
wfo-1200110594,urn:lsid:ipni.org:names:77356290-1,Azalea tomentosa,Rössig,Handb. Liebhaber Engl. Pflanzungen 36. 1790 ,,,
wfo-1000078468,urn:lsid:ipni.org:names:77357109-1,Rhododendron kantoense,S.Sakag. & Y.Watan.,Taxon 74(1): 129. 2024 [30 Nov 2024] [epublished],,,
wfo-1000078496,urn:lsid:ipni.org:names:77357253-1,Rhododendron tyaihyonii,"S.Sakag., H.J.Choi & S.C.Kim",Taxon 74(1): 129. 2024 [30 Nov 2024] [epublished],,,
wfo-1000078669,urn:lsid:ipni.org:names:77357580-1,Ceratostema vaccinaceum,Roxb.,Fl. Ind. (Roxburgh) 2: 412. 1832 (as 'vaccinacea'),,,
wfo-1200110652,urn:lsid:ipni.org:names:77357581-1,Thibaudia vaccinacea,Wall.,Numer. List pt. 1: no. 753 (p. 235). 1829 ,nom. inval. nom. nud.    Wallich referenced to 'Ceratostema vacciniaceum Roxb. (1814)' (invalid),,
wfo-1200001281,urn:lsid:ipni.org:names:77357736-1,Ledothamnus sessiliflorus var. glaber,N.E.Br.,"Trans. Linn. Soc. London, Bot. 6: 45. 1901 ",nom. superfl.,,
