WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000082030,urn:lsid:ipni.org:names:77362809-1,Primulina aureipurpurea,"F.Wen, B.D.Lai & Y.Q.Huang",PhytoKeys 257: 126. 2025 [6 Jun 2025] [epublished],,,
wfo-1000082152,urn:lsid:ipni.org:names:77363214-1,Petrocodon zhonglii,"X.Z.Shi, J.X.Fu & Li H.Yang",Taiwania 70(2): 197. 2025 [11 Mar 2025] [epublished],,,
wfo-1000082216,urn:lsid:ipni.org:names:77363428-1,Eucodonia naegelioides,(Van Houtte) Van Houtte,Ann. Gén. Hort. 17: 79. 1867 ,,Gesneriaceae Eucodonopsis × naegelioides Van Houtte,(Van Houtte)
wfo-1000082310,urn:lsid:ipni.org:names:77363686-1,Oreocharis × calliantha,O.Schwarz ex J.M.H.Shaw,Pl. Rev. 2(4): 59. 2020 [Dec 2020] ,,,
