WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089385,urn:lsid:ipni.org:names:77378402-1,Sarcaulus paujilensis,M.A.Jaram. & T.D.Penn.,PhytoKeys 273: 44. 2026 [9 Apr 2026] ,,,
wfo-1000089491,urn:lsid:ipni.org:names:77378684-1,Burckella coi,Fernando,Telopea 30: 71. 2026 [9 Apr 2026] ,,,
wfo-1000089499,urn:lsid:ipni.org:names:77378692-1,Donella cryptica,"Kied., Boluda & L.Gaut.",Molec. Phylogen. Evol. 218-108569: 16. 2026 [8 Feb 2026] ,,,
wfo-1000089500,urn:lsid:ipni.org:names:77378693-1,Donella ricardorum,Kied. & L.Gaut.,Molec. Phylogen. Evol. 218-108569: 18. 2026 [8 Feb 2026] ,,,
