WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000089627,urn:lsid:ipni.org:names:77378949-1,Trichogalium aschenbornii,(S.Schauer) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium aschenbornii S.Schauer,(S.Schauer)
wfo-1000089628,urn:lsid:ipni.org:names:77378950-1,Trichogalium atherodes,(Spreng.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium atherodes Spreng.,(Spreng.)
wfo-1000089630,urn:lsid:ipni.org:names:77378952-1,Trichogalium australe,(DC.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium australe DC.,(DC.)
wfo-1000089631,urn:lsid:ipni.org:names:77378953-1,Trichogalium azuayicum,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium azuayicum Dempster,(Dempster)
wfo-1000089634,urn:lsid:ipni.org:names:77378958-1,Psydrax vacciniifolius,(F.Muell.) Razafim. & Rydin,Sandakania 27: 197. 2025 [31 Dec 2025] ,,Rubiaceae Canthium vacciniifolium F.Muell.,(F.Muell.)
wfo-1200118297,urn:lsid:ipni.org:names:77378959-1,Psydrax vacciniifolius f. crassus,(S.T.Reynolds & R.J.F.Hend.) Razafim. & Rydin,Sandakania 27: 197. 2025 [31 Dec 2025] ,,Rubiaceae Everistia vacciniifolia (F.Muell.) S.T.Reynolds & R.J.F.Hend. f. crassa S.T.Reynolds & R.J.F.Hend.,(S.T.Reynolds & R.J.F.Hend.)
wfo-1000089653,urn:lsid:ipni.org:names:77378987-1,Trichogalium baillonii,(D.Brândză) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium baillonii D.Brândză,(D.Brândză)
wfo-1000089654,urn:lsid:ipni.org:names:77378988-1,Trichogalium bermudense,(L.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium bermudense L.,(L.)
wfo-1000089655,urn:lsid:ipni.org:names:77378989-1,Trichogalium bigeminum,(Griseb.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium bigeminum Griseb.,(Griseb.)
wfo-1000089657,urn:lsid:ipni.org:names:77378991-1,Trichogalium binifolium,(N.A.Wakef.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium binifolium N.A.Wakef.,(N.A.Wakef.)
wfo-1000089658,urn:lsid:ipni.org:names:77378992-1,Trichogalium bolanderi,(A.Gray) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium bolanderi A.Gray,(A.Gray)
wfo-1000089659,urn:lsid:ipni.org:names:77378993-1,Trichogalium boyacanum,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium boyacanum Dempster,(Dempster)
wfo-1000089660,urn:lsid:ipni.org:names:77378994-1,Trichogalium broterianum,(Boiss. & Reut.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium broterianum Boiss. & Reut.,(Boiss. & Reut.)
wfo-1000089662,urn:lsid:ipni.org:names:77378996-1,Trichogalium buchtienii,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium buchtienii Dempster,(Dempster)
wfo-1000089663,urn:lsid:ipni.org:names:77378997-1,Trichogalium bulliforme,(I.Thomps.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium bulliforme I.Thomps.,(I.Thomps.)
wfo-1000089665,urn:lsid:ipni.org:names:77378999-1,Trichogalium bungei,(Steud.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium bungei Steud.,(Steud.)
wfo-1000089666,urn:lsid:ipni.org:names:77379000-1,Trichogalium bungoniense,(I.Thomps.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium bungoniense I.Thomps.,(I.Thomps.)
wfo-1000089667,urn:lsid:ipni.org:names:77379001-1,Trichogalium buxifolium,(K.Schum.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Relbunium buxifolium K.Schum.,(K.Schum.)
wfo-1000089678,urn:lsid:ipni.org:names:77379018-1,Trichogalium californicum,(Hook. & Arn.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium californicum Hook. & Arn.,(Hook. & Arn.)
wfo-1000089679,urn:lsid:ipni.org:names:77379019-1,Trichogalium canescens,(Kunth) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium canescens Kunth,(Kunth)
wfo-1000089680,urn:lsid:ipni.org:names:77379020-1,Trichogalium carmenicola,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium carmenicola Dempster,(Dempster)
wfo-1000089681,urn:lsid:ipni.org:names:77379021-1,Trichogalium carterae,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium carterae Dempster,(Dempster)
wfo-1000089682,urn:lsid:ipni.org:names:77379022-1,Trichogalium catalinense,(A.Gray) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium catalinense A.Gray,(A.Gray)
wfo-1000089683,urn:lsid:ipni.org:names:77379023-1,Trichogalium catarinense,(Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Relbunium catarinense Ehrend.,(Ehrend.)
wfo-1000089684,urn:lsid:ipni.org:names:77379024-1,Trichogalium chekiangense,(Ehrend.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium chekiangense Ehrend.,(Ehrend.)
wfo-1000089686,urn:lsid:ipni.org:names:77379026-1,Trichogalium ciliare,(Hook.f.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium ciliare Hook.f.,(Hook.f.)
wfo-1000089687,urn:lsid:ipni.org:names:77379027-1,Trichogalium circaezans,(Michx.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium circaezans Michx.,(Michx.)
wfo-1000089689,urn:lsid:ipni.org:names:77379029-1,Trichogalium clementis,(Eastw.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium clementis Eastw.,(Eastw.)
wfo-1000089691,urn:lsid:ipni.org:names:77379031-1,Trichogalium cliftonsmithii,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium nuttallii A.Gray var. cliftonsmithii Dempster,(Dempster)
wfo-1000089692,urn:lsid:ipni.org:names:77379032-1,Trichogalium collomiae,(J.T.Howell) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium collomiae J.T.Howell,(J.T.Howell)
wfo-1000089694,urn:lsid:ipni.org:names:77379034-1,Trichogalium coloradoense,(W.Wight) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium coloradoense W.Wight,(W.Wight)
wfo-1000089696,urn:lsid:ipni.org:names:77379036-1,Trichogalium comberi,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium comberi Dempster,(Dempster)
wfo-1000089697,urn:lsid:ipni.org:names:77379037-1,Trichogalium compactum,(Ehrend. & McGill.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium compactum Ehrend. & McGill.,(Ehrend. & McGill.)
wfo-1000089699,urn:lsid:ipni.org:names:77379039-1,Trichogalium coronadoense,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium coronadoense Dempster,(Dempster)
wfo-1000089701,urn:lsid:ipni.org:names:77379041-1,Trichogalium correllii,(Dempster) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium correllii Dempster,(Dempster)
wfo-1000089702,urn:lsid:ipni.org:names:77379042-1,Trichogalium corymbosum,(Ruiz & Pav.) Kadereit & Schneew.,Taxon 75(2)-e70119: 23. 2026 [30 Mar 2026] ,,Rubiaceae Galium corymbosum Ruiz & Pav.,(Ruiz & Pav.)
